,Börsdata ID,Company,Volume,Yahoo,Last Report,EV/EBIT,Tick,Industry,List,Country,Return 1y,Return 6m,Return 3m,Total Equity,FCF,ROE,F-Score,Volatility,Market Cap,ROC,Tot. Assets,Gross profit,Assets Turn,P/FCF,Info - Ticker.1,Yield,P/E,P/S,P/B,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility
10,1917,Veg of Lund,7.685,VOLAB.ST,2021-08-11,-29.902,VOLAB,Beverages,First North,Sweden,3.87952,3.49002,0.44643,3.999,-15.804,-3.8372100000000002,1.0,135.726,454.572,-10.38927,9.721,2.082,0.328,-28.763,VOLAB,,-29.625,142.365,113.671,Food and Beverage,-3.9519879969992497,0.2141754963481123,0.1245033942347713,0.8955595755020888,0.8752926139974153,0.7803112611989325,1.274166998973565
11,237,VNV Global,32.229,VNV.ST,2021-07-28,3.574,VNV,Holding Companies,Mid Cap,Sweden,0.42062,0.0028699999999999997,0.10443,11343.71,-1859.107,0.2568,,33.225,10229.29,0.25367,12676.57,,,-5.502,VNV,,3.512,,0.902,Financials,-0.1638887982855697,,0.06710478705656953,1.832085247021106,0.34967395983912486,0.34039744966530705,0.3356970061088868
12,1728,Veoneer,135.28,VNE-SDB.ST,2021-07-23,-9.195,VNE SDB,Auto & Equipment,Large Cap,Sweden,1.40512,0.2718,0.46251,8631.4,-2505.86,-0.44447000000000003,2.0,100.36,33554.68,-0.49226,15922.0,2185.84,0.923,-13.39,VNE SDB,,-8.746,2.283,3.888,Consumer Durables,-0.2903190675904257,0.1372842607712599,0.5044006760640876,11.213314382976499,0.6129777472948288,0.393398269367814,0.41226959304016625
13,235,Vitrolife,66.112,VITR.ST,2021-07-15,106.984,VITR,Medical Equipment,Large Cap,Sweden,1.2953700000000001,1.0283,0.48021,2146.647,530.578,0.18568,7.0,34.022,56011.801,0.45936,2513.722,934.95,0.582,105.567,VITR,0.00155,140.244,38.271,26.093,Health Care,0.24716592900462908,0.37193850393957645,0.09441523957911979,2.434940307612929,0.36810551861026036,0.3258799135863769,0.35538036047615984
14,252,Vitec Software,16.426,VIT-B.ST,2021-07-15,64.262,VIT B,IT Services,Mid Cap,Sweden,0.69863,0.28831,0.42529000000000006,947.844,-351.37,0.20106000000000002,7.0,27.301,16359.07,0.12203,2980.417,1453.878,0.551,-46.558,VIT B,0.00331,85.84,9.966,17.259,Technology,-0.37070446191567386,0.4878102627920858,0.01258066694975879,0.3238825495079796,0.3513468484513982,0.3322571543506191,0.35600472256303806
15,2202,Vimian Group,20.518,VIMIAN.ST,2021-08-26,147.807,VIMIAN,Medical Supplies,First North,Sweden,-0.7964100000000001,-0.73931,-0.61689,3575.892,-638.569,0.16571000000000002,6.0,37.46,30253.98,0.05025,5661.065,934.323,0.24,-47.378,VIMIAN,,51.059,22.275,8.461,Health Care,-0.17857614267992433,0.16504367994361485,0.005236531281596735,0.0920946308693126,0.45779854490959626,0.4348005992212534,0.5211335503580865
16,239,Wihlborgs,43.17,WIHL.ST,2021-07-12,25.555,WIHL,Real Estate,Large Cap,Sweden,0.23327,0.1566,-0.03635,19600.0,1608.0,0.12862,,25.958,29743.66,0.044039999999999996,48411.0,2143.0,0.062,18.497,WIHL,0.02713,11.798,9.905,1.518,Financials,0.08204081632653061,0.04426679886802586,-0.025167062218753644,-0.8678473404835398,0.25969739976208794,0.2505370335865627,0.2657839973856307
17,928,Vicore Pharma,2.448,VICO.ST,2021-08-27,-4.951,VICO,Pharmaceuticals,Small Cap,Sweden,0.08,-0.23944,-0.03139,559.197,-259.707,-0.38057,1.0,40.65,1550.016,-1.06896,617.908,-24.723,,-5.968,VICO,,-7.284,,2.772,Health Care,-0.4644284572342126,-0.0400108106708442,0.147845504757677,3.57465239411859,0.5877515196437837,0.4823485013291686,0.3790652304127404
18,355,Vestum,15.052,VESTUM.ST,2021-08-20,-1881.247,VESTUM,Holding Companies,First North,Sweden,54.24625,43.86957,1.63265,663.0,-679.9,-0.01312,,129.714,8926.387,-0.00436,1616.5,24.9,0.032,-13.129,VESTUM,,-1026.866,172.324,13.464,Financials,-1.0254901960784313,0.015403649860810392,0.031054754924601635,0.3314665292145024,1.4959588011595846,1.0798323007871242,0.8586735165540401
19,874,VEF,2.435,VEFAB.ST,2021-07-28,3.661,VEFAB,Holding Companies,First North,Sweden,0.75093,0.22338000000000002,0.27126,3419.963,-454.404,0.30724,,41.254,3905.772,0.31259,3427.89,,,-8.595,VEFAB,,3.717,,1.142,Financials,-0.1328681041286119,,0.042704951316286044,0.5838520148117547,0.46228753689584406,0.4411654868441618,0.6703708028459298
20,2001,Wästbygg Gruppen,4.711,WBGR-B.ST,2021-08-27,9.155,WBGR B,Construction & Infrastructure,Mid Cap,Sweden,-0.7964100000000001,0.005889999999999999,-0.0536,1656.0,-148.0,0.18795,3.0,23.798,3311.616,0.20126000000000002,3208.0,577.0,1.121,-22.376,WBGR B,0.03223,10.614,0.921,2.0,Industrials,-0.0893719806763285,0.17986284289276808,-0.002060653635877152,-0.0724239741794159,0.21122311382725925,0.18317921029574233,0.26077280001507863
21,233,VBG,1.696,VBG-B.ST,2021-07-22,10.711,VBG B,Industrial Components,Mid Cap,Sweden,0.35714,0.10145,0.016040000000000002,2650.7,291.1,0.12136,7.0,25.872,4750.76,0.14800000000000002,4574.3,1153.8,0.732,16.32,VBG B,0.02368,14.768,1.42,1.792,Industrials,0.10982004753461351,0.25223531469295846,-0.007851738048497703,-0.28762561539579545,0.24353151801217865,0.2285555835323441,0.25019457251533483
22,238,Wallenstam,29.705,WALL-B.ST,2021-07-08,51.052,WALL B,Real Estate,Large Cap,Sweden,0.13398,0.18266,-0.054509999999999996,28069.0,-2410.0,0.11041000000000001,,21.819,45381.5,0.03452,62927.0,1692.0,0.035,-18.83,WALL B,0.008539999999999999,14.644,20.387,1.617,Financials,-0.08585984538102533,0.02688829914027365,0.02917195241861137,1.3704045618460923,0.21872950959769502,0.21699395950242795,0.19509958423934431
23,1480,Urb-it,0.519,URBIT.ST,2021-07-27,-14.442,URBIT,Personal Services,First North,Sweden,0.96552,0.7952800000000001,0.61131,28.844,-66.002,-2.2606800000000002,3.0,68.051,885.684,-7.6628099999999995,53.722,-19.185,0.419,-13.419,URBIT,,-13.584,39.348,30.706,Consumer Durables,-2.2882401886007484,-0.3571162652172294,0.07765332161107663,1.1970078919833393,0.5922579777498834,0.5149562053030342,0.594569554020053
24,746,Troax Group,8.715,TROAX.ST,2021-08-17,48.806,TROAX,Installation,Mid Cap,Sweden,1.16265,0.38343000000000005,0.25524,1238.504,91.091,0.27922,7.0,42.439,21540.0,0.34436999999999995,2691.384,844.366,0.797,236.467,TROAX,0.005849999999999999,62.289,10.047,17.392,Industrials,0.0735492174429796,0.31372929318150067,0.23700331005868847,7.660153421888911,0.38202028929985127,0.35314300249786623,0.283567586308529
25,1490,Trianon,5.391,TRIAN-B.ST,2021-07-16,42.242,TRIAN B,Real Estate,Mid Cap,Sweden,0.7037,0.76923,0.16161999999999999,3992.1,-710.3,0.2293,,43.21,8631.21,0.044480000000000006,10616.6,389.8,0.056,-12.151,TRIAN B,0.00783,9.363,14.548,2.162,Financials,-0.17792640464918213,0.03671608612926926,-0.06386996398307965,-1.7475165569253153,0.3659721664007001,0.3333048819736163,0.3349770203053642
26,229,Trelleborg,113.575,TREL-B.ST,2021-07-23,13.911,TREL B,Chemicals,Large Cap,Sweden,0.24669,-0.09562,-0.03019,30372.0,4483.0,0.11218,7.0,21.293,54864.969,0.12204000000000001,53446.0,10812.0,0.612,12.238,TREL B,0.024700000000000003,16.099,1.677,1.806,Materials,0.14760305544580535,0.20229764622235527,-0.005950141633527473,-0.24359689698247333,0.22673840059167813,0.21456517743904485,0.22386963683950115
27,775,Transtema,2.019,TRANS.ST,2021-08-12,14.769,TRANS,Telecom Services,First North,Sweden,2.35805,1.2805799999999998,0.34322,205.76,262.288,0.24623,5.0,45.51,1215.378,0.44954,763.905,995.984,2.043,4.634,TRANS,,23.972,0.779,5.907,Telecom,1.274727838258165,1.3038061015440403,0.12289485069030337,2.9091420308467577,0.42868625685213824,0.3799262257957632,0.3871759782348537
28,1819,Train Alliance,0.885,TRAIN-B.ST,2021-08-06,83.443,TRAIN B,Real Estate,First North,Sweden,0.02754,0.08742000000000001,-0.28166,1290.408,-398.67,0.00866,,36.41,1870.767,0.017159999999999998,1511.426,38.143,0.08,-4.693,TRAIN B,,167.454,15.406,1.45,Financials,-0.3089487975895996,0.025236432349317797,-0.026980737538173094,-0.7366990969630519,0.33706494512039814,0.31879555817111305,0.3356628848443281
29,745,Tobii,30.262,TOBII.ST,2021-08-20,-48.285,TOBII,Biometric,Mid Cap,Sweden,0.27962,0.10024,0.04814,460.2,64.7,-0.34995,4.0,47.126,6682.5,-0.42460000000000003,1626.2,924.4,0.821,103.284,TOBII,,-41.378,5.007,14.521,Technology,0.1405910473707084,0.5684417660804328,-0.07272843552736552,-1.7469974587920811,0.4744799407789999,0.4372677920295064,0.3815501382701597
30,143,Millicom,108.702,TIGO-SDB.ST,2021-07-29,18.619,TIGO SDB,Telecommunications,Large Cap,Sweden,0.11288999999999999,-0.06589,-0.09695999999999999,17187.551,2888.5,-0.06448000000000001,5.0,21.161,32264.279,0.05313,99526.898,25594.27,0.355,11.17,TIGO SDB,,-26.683,0.914,1.877,Telecom,0.16805768314520203,0.2571593259140861,-0.06215316076298827,-2.584128199950333,0.22307850715568275,0.2023760213775434,0.22043919019391323
31,224,TietoEVRY,2.891,TIETOS.ST,2021-07-21,13.82,TIETOS,IT Consulting,Large Cap,Sweden,0.11188000000000001,0.07641,0.08284000000000001,17151.561,4183.29,0.13666,8.0,21.845,34329.789,0.12296,36268.359,22781.891,0.808,8.206,TIETOS,0.046849999999999996,14.646,1.172,2.002,Technology,0.2439014151539909,0.6281478299031947,0.030874041399668872,1.3646981879447022,0.22553545022478239,0.20598560432512877,0.2073464051949278
32,2045,Thunderful,9.045,THUNDR.ST,2021-08-12,21.372,THUNDR,Gaming,First North,Sweden,-0.7964100000000001,0.1743,0.0672,1591.9,-298.5,0.07821,3.0,47.975,4570.951,0.12457000000000001,2516.2,815.7,1.267,-15.313,THUNDR,,36.715,1.434,2.871,Consumer Durables,-0.1875117783780388,0.3241793180192354,0.08672813127708356,1.9994993627588393,0.7462247175047555,0.4908168762624277,0.3975377375573965
33,428,Thule,94.117,THULE.ST,2021-07-21,22.071,THULE,Auto & Equipment,Large Cap,Sweden,0.79372,0.31867999999999996,0.21951,4963.0,1698.0,0.34898,8.0,29.399,50208.0,0.36415,9439.0,4101.0,1.039,29.569,THULE,0.03229,28.988,5.119,10.116,Consumer Durables,0.34213177513600646,0.43447399088886535,0.14802661124157113,6.175414306730508,0.2764635794626915,0.2444154421237073,0.21969154365658772
34,1321,TF Bank,2.369,TFBANK.ST,2021-07-13,12.012,TFBANK,Consumer Lending,Mid Cap,Sweden,1.04941,0.43967,0.18664999999999998,1185.888,958.704,0.19867,,41.154,3745.3,0.029140000000000003,12086.91,609.377,0.078,3.907,TFBANK,0.0057399999999999994,15.897,3.982,3.158,Financials,0.8084271027280823,0.0504162767820725,0.023948835005044744,0.4966420456522101,0.4050411830496722,0.37573167330983404,0.4419575433751329
35,349,Tethys Oil,6.689,TETY.ST,2021-08-10,43.015,TETY,Oil & Gas -Exploration,Mid Cap,Sweden,0.10066000000000001,-0.26996,-0.18344000000000002,2101.2,23.605,0.0023699999999999997,5.0,30.856,1662.717,0.01619,2261.0,416.185,0.327,70.439,TETY,0.07952,333.333,2.246,0.791,Energy,0.011234056729487912,0.18407120743034056,-0.1103072888819937,-3.6092988851925014,0.356380897616279,0.33222932031752006,0.2801050935853081
36,1462,TerraNet,3.224,TERRNT-B.ST,2021-08-23,-12.951,TERRNT B,Telecom Services,First North,Sweden,1.1625,-0.08947,-0.12183,60.842,-77.097,-0.59748,1.0,64.268,458.299,-1.06896,104.39,-18.242,0.077,-5.944,TERRNT B,,-12.609,56.96,7.533,Telecom,-1.2671674172446665,-0.17474853913210078,-0.029141008811661817,-0.4079789528619031,0.8367671407403604,0.7333298821431222,0.6546459211684761
37,1789,Teqnion,2.282,TEQ.ST,2021-08-13,26.169,TEQ,Industrial Components,First North,Sweden,2.36765,0.39293999999999996,0.3862,289.387,24.898,0.18802,7.0,59.235,1846.771,0.21937,638.525,324.31,1.19,74.173,TEQ,,33.942,2.43,6.382,Industrials,0.08603703690905258,0.5079049371598606,0.3329750216637899,8.000996864372642,0.6106091901472627,0.590391245223403,0.38142328191588976
38,223,Telia Company,279.375,TELIA.ST,2021-07-21,-26.461,TELIA,Telecommunications,Large Cap,Sweden,0.05459,0.01513,0.00586,68859.0,24244.0,-0.18517,5.0,13.875,150907.406,-0.04901,228845.0,31528.0,0.388,6.225,TELIA,0.0542,-11.666,1.702,2.192,Telecom,0.3520817903251572,0.13777010640389784,-0.04935063264691242,-3.4433893781771197,0.15870509670754251,0.1385360150565489,0.13135488605018417
39,222,Tele2 B,220.107,TEL2-B.ST,2021-07-14,15.916,TEL2 B,Telecommunications,Large Cap,Sweden,0.025390000000000003,0.11183,0.12050000000000001,28953.0,5894.0,0.26422,7.0,19.36,88796.82,0.1261,75341.0,11265.0,0.354,15.066,TEL2 B,0.06963,11.607,3.333,3.067,Telecom,0.2035713052188029,0.14952018157444155,0.06009945354247603,2.863081246987385,0.19451420835730995,0.17065337029498096,0.19238734169606458
40,221,Systemair,4.969,SYSR.ST,2021-08-26,8.503,SYSR,Installation,Mid Cap,Sweden,0.59665,0.27613,0.08978,3501.1,71.0,0.13699,7.0,48.697,4462.64,0.15778999999999999,7240.4,3049.9,1.203,62.854,SYSR,0.03496,9.305,0.512,1.275,Industrials,0.02027934077861244,0.4212336335009116,-0.12588673142061346,-2.7229768623414103,0.4207786533809909,0.3645936969097438,0.4237167665313833
41,215,Svolder B,17.737,SVOL-B.ST,2021-06-11,2.469,SVOL B,Holding Companies,Mid Cap,Sweden,0.99861,0.43027,0.061900000000000004,5811.2,137.9,0.49726,,37.445,7377.92,0.5191,5820.0,,,53.502,SVOL B,0.0076300000000000005,2.553,,1.27,Financials,0.023730038546255508,,-0.07773644234729638,-2.1046518311506013,0.34751217772415083,0.3430037185054313,0.33851977418830903
42,218,Swedish Match,223.011,SWMA.ST,2021-07-20,17.616,SWMA,Tobacco,Large Cap,Sweden,0.12858,0.25512,0.02153,-7744.0,4137.0,,6.0,18.348,126032.0,1.05921,15087.0,11615.0,1.16,30.465,SWMA,0.01882,22.279,7.203,,Food and Beverage,,0.7698680983628289,-0.03367607499641467,-1.5663716221653832,0.21721464865498177,0.1973555690858933,0.1970454017377314
43,213,Studsvik,0.744,SVIK.ST,2021-07-23,12.33,SVIK,Energy & Recycling,Small Cap,Sweden,0.68533,0.03929,0.035590000000000004,327.1,22.8,0.13069,9.0,34.222,717.519,0.13949999999999999,820.6,201.5,0.932,31.47,SVIK,0.01145,16.765,0.938,2.194,Industrials,0.06970345460103944,0.24555203509627102,-0.007322238250629498,-0.178246199426516,0.43891201795117746,0.37577899580089896,0.37649847399797176
44,214,Svedbergs,1.994,SVED-B.ST,2021-07-16,15.419,SVED B,Home Furnishings,Small Cap,Sweden,1.35833,0.30716,0.18908000000000003,246.3,15.9,0.2773,7.0,41.186,1199.128,0.23303000000000001,722.5,315.3,1.023,75.417,SVED B,0.022080000000000002,17.557,1.622,4.869,Consumer Durables,0.06455542021924482,0.436401384083045,-0.043608526074582765,-0.9701240556462682,0.40694530553997754,0.3804382716918103,0.4119872515667162
45,217,Swedbank,435.801,SWED-A.ST,2021-07-16,7.482,SWED A,Banks,Large Cap,Sweden,0.10759,0.04102,0.09804,159393.0,214055.0,0.12741,,18.759,187824.0,0.01073,2939376.0,34254.0,0.016,0.877,SWED A,0.01726,9.248,4.027,1.178,Financials,1.3429385230217137,0.011653493802766302,0.01257994145377983,0.5421036216061766,0.2059969796510278,0.187532401069413,0.21268455569160155
46,216,Sweco B,58.124,SWEC-B.ST,2021-07-16,33.665,SWEC B,Business Consultants,Large Cap,Sweden,-0.07908,0.10625,0.04122,7717.0,1137.0,0.1685,6.0,28.987,54750.34,0.13744,19569.0,2776.0,1.067,48.153,SWEC B,0.01428,42.051,2.623,7.095,Industrials,0.14733704807567707,0.14185701875415196,-0.146782019855477,-6.6558360532631,0.30429465242410997,0.2498272250436494,0.20212027798264806
47,1489,Surgical Science,11.2,SUS.ST,2021-08-23,393.107,SUS,Medical Equipment,First North,Sweden,2.4391499999999997,1.2413800000000001,0.58537,757.725,-96.37,0.02836,4.0,67.585,9865.44,0.03857,961.805,116.729,0.144,-102.37,SUS,,459.121,71.339,13.02,Health Care,-0.12718334488105842,0.12136451775567814,0.02947114972858267,0.39011741195822114,0.626646608841218,0.5492142837741969,0.6923750148484563
48,144,Stockwik,2.089,STWK.ST,2021-08-27,100.863,STWK,Holding Companies,Small Cap,Sweden,0.21132,0.0070599999999999994,-0.27293,250.4,-94.9,-0.055510000000000004,,61.806,677.695,0.01983,803.8,267.3,0.64,-7.141,STWK,,-48.756,1.317,2.706,Financials,-0.3789936102236422,0.3325454093057975,-0.10098725744656067,-1.7665443760599109,0.5943200697947479,0.5766346577885315,0.5239401373058542
49,760,Studentbostäder,4.381,STUDBO.ST,2021-08-26,33.489,STUDBO,Real Estate,First North,Sweden,-0.62055,0.19107,0.15385,1720.09,-341.442,0.11463,,38.994,1653.082,0.031760000000000004,4546.959,127.12,0.049,-4.841,STUDBO,,8.384,7.42,0.961,Financials,-0.1985024039439797,0.027957146743570815,0.03799525702429141,0.7997020745853057,1.4560421417448723,0.6200080254211409,0.4354525188731261
50,1386,Swedish Stirling,3.213,STRLNG.ST,2021-08-18,-54.349,STRLNG,Renewable Energy,First North,Sweden,0.61075,-0.25842,-0.0877,607.729,-113.76,-0.12084,2.0,60.054,1745.53,-0.06978,705.625,37.612,0.082,-15.344,STRLNG,,-23.77,30.103,2.872,Utilities,-0.18718869759382883,0.05330310008857396,0.0537892019506262,1.0611483569517446,0.6358644497533398,0.5317381570611324,0.4645779977798526
51,471,Storytel,76.497,STORY-B.ST,2021-08-06,-52.744,STORY B,Broadcasting & Publishing,First North,Sweden,0.03532,0.09842000000000001,0.10439999999999999,2220.754,-536.212,-0.13205999999999998,1.0,50.036,16602.301,-0.28164,3040.141,1286.772,0.938,-30.962,STORY B,,-54.951,5.825,7.476,Consumer Durables,-0.24145492927176987,0.42326063166149197,-0.1716718057633677,-3.7385243350663897,0.4817724245413909,0.39507354269099126,0.42086073225275306
52,302,Stendörren,3.129,STEF-B.ST,2021-07-23,30.835,STEF B,Real Estate,Mid Cap,Sweden,0.88302,0.7570399999999999,0.21707,4561.0,-104.0,0.14953,,29.854,7078.564,0.03963,10912.0,482.0,0.06,-68.063,STEF B,,10.379,10.741,1.552,Financials,-0.022802017101512827,0.044171554252199416,0.010232985375797421,0.31743131584579676,0.25668762480249163,0.24694893785174993,0.29545560081254196
53,212,Stora Enso R,50.234,STE-R.ST,2021-07-21,22.262,STE R,Forest & Wood Products,Large Cap,Sweden,0.24728000000000003,0.0235,0.17486000000000002,93135.219,7159.26,0.07535,5.0,20.459,135639.203,0.060439999999999994,178379.203,41249.238,0.54,18.946,STE R,0.01858,19.328,1.408,1.456,Materials,0.07686952451359996,0.23124465916578849,0.005000224889988525,0.21500110231747815,0.24962257040215752,0.2417802757558102,0.21315154948684098
54,386,Starbreeze B,2.461,STAR-B.ST,2021-08-18,-14.687,STAR B,Gaming,Small Cap,Sweden,0.14386,-0.30564,-0.07386,146.774,-103.3,-0.72473,2.0,41.458,944.89,-0.14754,627.728,83.545,0.199,-9.147,STAR B,,-8.889,7.582,6.438,Consumer Durables,-0.7038031258942319,0.13309108403639794,0.05497810592854069,1.163790358957858,0.5440642351559009,0.4487173269865366,0.4329668656276628
55,211,SSAB A,132.707,SSAB-A.ST,2021-07-21,9.394,SSAB A,Mining - Steel & Aluminum,Large Cap,Sweden,0.51116,0.15424,0.04301,60392.0,7251.0,0.07158,7.0,31.289,46701.43,0.08691,97234.0,9555.0,0.769,6.441,SSAB A,,10.793,0.624,0.773,Materials,0.12006557159888727,0.09826809552214245,-0.007071689812291115,-0.1929931694676829,0.34472981449961926,0.31660049636018217,0.3358310964627029
56,1377,Serneke,1.481,SRNKE-B.ST,2021-07-15,91.393,SRNKE B,Construction & Infrastructure,Small Cap,Sweden,-0.13966,-0.02918,0.0091,2340.0,121.0,0.03675,4.0,21.414,1394.106,0.00409,6297.0,75.0,1.253,11.522,SRNKE B,,16.211,0.177,0.596,Industrials,0.051709401709401706,0.011910433539780848,0.07039441239762834,3.0519472522525115,0.43340996829718514,0.31808545241662595,0.21139796769159858
57,765,SpectrumOne,6.38,SPEONE.ST,2021-08-27,-7.023,SPEONE,Advertising,First North,Sweden,-0.12069,-0.26844,0.17822,264.099,-80.44,-0.30743,3.0,93.694,483.892,-0.26665,327.086,28.05,0.121,-6.016,SPEONE,,-5.96,12.194,1.832,Consumer Durables,-0.3045827511652827,0.0857572626159481,0.001176240191402167,0.011321507943113809,0.7320194417183753,0.6427645129466019,0.9522070274796417
58,785,SpectraCure,2.822,SPEC.ST,2021-08-27,-45.513,SPEC,Medical Equipment,First North,Sweden,-0.3736,0.09765,0.12401999999999999,187.291,-25.29,-0.099,3.0,65.29,977.138,-0.38762,202.973,7.864,0.074,-38.637,SPEC,,-52.725,65.095,5.217,Health Care,-0.1350305140129531,0.038744069408246415,-0.06202609302210238,-0.735108482797475,0.994263268665935,0.6719528884692593,0.7733260409524219
59,763,SolTech Energy,14.58,SOLT.ST,2021-08-23,1447.373,SOLT,Solar Energy,First North,Sweden,0.0017399999999999998,-0.34096,-0.08932999999999999,623.457,-280.997,-0.14203,4.0,52.061,1616.486,0.0010299999999999999,2146.224,356.534,0.327,-5.753,SOLT,,-15.829,2.301,2.593,Utilities,-0.45070790768248653,0.1661215231960876,-0.0795797113290575,-1.5987584984823136,0.605295658628408,0.5844059016182503,0.45620404994791675
60,210,Softronic,1.579,SOF-B.ST,2021-07-16,15.139,SOF B,IT Consulting,Small Cap,Sweden,0.34677,-0.11033,-0.00392,214.6,111.0,0.30056,8.0,44.294,1336.878,0.56649,386.7,506.7,1.933,12.044,SOF B,0.11810999999999999,20.728,1.788,6.23,Technology,0.5172413793103449,1.3103180760279287,-0.11063999383448309,-2.2633875424628953,0.36126512536250194,0.3191484363436313,0.44801531962507735
61,219,Swedish Orphan Biovitrum,202.969,SOBI.ST,2021-07-21,20.203,SOBI,Pharmaceuticals,Large Cap,Sweden,0.15567999999999999,0.64068,0.5488000000000001,21174.0,472.0,0.12958999999999998,5.0,52.663,71220.359,0.10734,46196.0,11420.0,0.312,150.891,SOBI,,25.955,4.938,3.364,Health Care,0.0222914895626712,0.2472075504372673,0.031919175124893284,0.8593465055566459,0.37176557072220795,0.268900945769862,0.3404262080186771
