,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Performance - Perform. 1y.1,Yield,P/E,P/S,P/B,Info - Time,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility
10,7,Addnode,IT Consulting,17.086,-187.597,1.0,2214.0,3883.0,0.12179000000000001,11818.62,42.998,0.11928000000000001,-63.0,1660.0,-0.07723,0.08964,0.45963,Sweden,Mid Cap,ANOD B,44.737,2021-10-29,ANOD-B.ST,0.45963,0.00709,59.69,3.043,7.12,17:29:56,2021-11-29,Q3-2021,Technology,-0.03795180722891566,0.5701776976564512,0.007709438288776793,0.15117639212909464,0.3295710021749082,0.28942088145150086,0.4673889094236589
11,8,Addtech,Industrial Components,69.242,158.077,1.121,3831.0,11014.0,0.18518,58172.472,38.234,0.23772,368.0,3563.0,0.20670000000000002,0.57664,1.05714,Sweden,Large Cap,ADDT B,51.94,2021-10-28,ADDT-B.ST,1.05714,0.005560000000000001,68.683,4.713,16.327,17:29:41,2021-11-29,Q2-2022,Industrials,0.10328374964917204,0.3478300345015435,0.07215829496339832,1.8661463781650756,0.36061740118411223,0.3402444081344039,0.35438897243833795
12,257,ADDvise Group A,Medical Supplies,2.196,-11.182,0.56,188.01,739.11,0.09231,1424.94,175.07,0.02935,-127.433,240.609,1.37762,1.53102,5.10778,Sweden,First North,ADDV A,39.693,2021-10-27,ADDV-A.ST,5.10778,0.00196,201.98,3.44,5.922,17:02:10,2021-11-29,Q3-2021,Health Care,-0.5296269050617392,0.25437350326744324,0.016790253298285762,0.07371531235096311,1.2828347816654904,1.0199070667083154,2.08756102966906
13,420,Advenica,Security & Surveillance,0.929,-11.126,0.819,57.79,100.809,-0.6754399999999999,412.767,73.484,-1.0087300000000001,-37.101,25.894,-0.35658999999999996,0.46470999999999996,2.2677199999999997,Sweden,First North,ADVE,-18.031,2021-10-29,ADVE.ST,2.2677199999999997,,-15.804,4.997,15.941,17:29:34,2021-11-29,Q3-2021,Technology,-1.4328029659380552,0.5732623079288556,-0.060069697039283,-0.8203498039204418,0.800134319475985,0.699251389648854,0.671113547757428
14,1938,AegirBio,Pharmaceuticals,241.732,-11.785,0.023,-4.029,509.338,-0.17157,627.066,189.031,-0.14253,-53.209,415.629,-0.8730800000000001,-0.61795,0.83498,Sweden,First North,AEGIR,-10.46,2021-11-23,AEGIR.ST,0.83498,,-10.585,52.846,1.509,17:29:57,2021-11-29,Q3-2021,Health Care,-0.12802042205909597,-0.007910267837860124,-0.3420178031748874,-1.6029400867383259,1.652505005780519,1.2476439265399482,1.9555596432311186
15,1700,Africa Energy,Oil & Gas -Exploration,4.423,-6.647,,-20.741,2102.346,-0.021629999999999996,2367.88,53.322,-0.01941,-356.254,2083.189,-0.19573000000000002,-0.00469,-0.36203,Sweden,First North,AEC,-52.927,2021-08-12,AEC.ST,-0.36203,,-58.72,,1.137,17:29:32,2021-11-29,Q2-2021,Energy,-0.17101376783383554,-0.009865645331453529,0.0705664029303048,1.777013908174269,0.42942894820128263,0.3654118539233051,0.3639542509615095
16,258,Africa Oil,Oil & Gas -Exploration,24.706,3.253,0.256,2213.971,8636.454,0.23592,6333.108,49.097,0.24858,1946.585,8030.7,0.16943000000000003,0.61423,0.81068,Sweden,Mid Cap,AOI,3.197,2021-11-15,AOI.ST,0.81068,,3.172,2.861,0.789,17:29:46,2021-11-29,Q3-2021,Energy,0.2423929420847498,0.2563518545921741,0.047843875750120946,1.0413123792806225,0.3840802300273722,0.3601890493841636,0.42109973246732396
17,241,AFRY,Business Consultants,37.093,103.196,0.809,7484.0,24111.0,0.10492000000000001,28482.112,25.401,0.11416,276.0,10528.0,-0.1449,-0.11603,0.05542,Sweden,Large Cap,AFRY,20.299,2021-10-26,AFRY.ST,0.05542,0.01989,23.696,1.46,2.705,17:29:41,2021-11-29,Q3-2021,Industrials,0.02621580547112462,0.31039774376840445,-0.07928780560865678,-2.9990231163120025,0.2299277163586875,0.20986669271251224,0.24230714922626406
18,1358,Alcadon Group,Electrical Components,3.743,56.639,0.914,71.5,701.0,0.13003,1546.255,52.11,0.12903,27.3,328.6,0.60148,1.17,2.19118,Sweden,First North,ALCA,27.435,2021-10-22,ALCA.ST,2.19118,,36.469,2.413,4.706,17:29:35,2021-11-29,Q3-2021,Industrials,0.08307973219720025,0.10199714693295292,0.07747100296135656,1.2670811544915996,0.3892922371722455,0.32900205552581496,0.5603693717266445
19,10,Alfa Laval,Industrial Components,252.175,89.213,0.629,14189.0,63450.0,0.14701,151393.965,27.008,0.1277,1697.0,29963.0,0.03196,0.16645,0.62663,Sweden,Large Cap,ALFA,29.646,2021-10-26,ALFA.ST,0.62663,0.01521,39.283,3.793,5.053,17:29:31,2021-11-29,Q3-2021,Industrials,0.056636518372659615,0.22362490149724193,0.05073573193805758,2.3205263514070134,0.241927122335083,0.22518227322150755,0.2003858580654899
20,2146,Aligro Planet SPAC,Holding Companies,0.706,,,,,,965.0,8.078,,,,-0.00515,-0.025150000000000002,-0.9322400000000001,Sweden,Mid Cap,APAC SPAC A,,,APAC-SPAC-A.ST,,,,,,17:15:14,2021-11-29,Q4-2020,Financials,,,-0.0026950821786722035,-0.061081718578065096,0.08077999999999999,0.354792195691826,0.40439
21,739,Alimak,Installation,9.043,10.355,0.637,1209.6,5707.3,0.0876,6000.706,25.582,0.07136999999999999,579.5,3713.2,-0.25638,-0.21861999999999998,-0.11643,Sweden,Mid Cap,ALIG,16.523,2021-10-21,ALIG.ST,-0.11643,0.027080000000000003,22.645,1.652,1.616,17:29:48,2021-11-29,Q3-2021,Industrials,0.15606484972530432,0.21193909554430287,-0.07453007954252455,-2.9768394388514245,0.25888535980803845,0.24634851461746088,0.22946466416507655
22,878,Allarity Therapeutics,Biotechnology,14.507,-8.526,,,216.021,-1.66927,977.174,127.25,-1.19287,-114.606,180.45,0.32894,1.57447,1.04047,Sweden,First North,ALLR,-4.288,2021-11-23,ALLR.ST,1.04047,,-4.54,,5.415,17:29:44,2021-11-29,Q3-2021,Health Care,-0.6351122194513715,,-0.09588893749848004,-0.8886364426198607,1.2934378008191847,0.9875577595727453,0.9889720774902947
23,364,ALM Equity,Real Estate,0.869,-6.621,0.187,217.0,12802.0,0.00908,10514.24,38.563,0.03789,-1588.0,4856.0,0.25304,0.34115,0.38255,Sweden,First North,ALM,211.819,2021-11-25,ALM.ST,0.38255,0.00117,57.143,4.397,2.165,15:48:08,2021-11-29,Q3-2021,Financials,-0.3270181219110379,0.016950476488048743,0.10596928258395732,3.551671961475644,0.3027611387886169,0.25619779614966015,0.2734555803849568
24,145,Amasten,Real Estate,59.352,-2.928,0.044,330.398,14624.0,0.021629999999999996,9061.942,31.417,0.09720000000000001,-3095.016,6379.0,0.16259,0.27151,0.74084,Sweden,First North,AMAST,59.631,2021-11-11,AMAST.ST,0.74084,,14.615,13.934,1.421,17:29:32,2021-11-29,Q3-2021,Financials,-0.4851882740241417,0.02259286105032823,0.020757562462669465,0.6466293968620537,0.28322998996990845,0.24893092792487523,0.2942121149751858
25,1419,Ambea,Healthcare Facilities,15.586,4.667,0.705,9788.0,16247.0,0.06084,5189.313,35.284,0.08087,1112.0,4526.0,-0.13669,-0.20707,-0.03934,Sweden,Mid Cap,AMBEA,20.308,2021-11-04,AMBEA.ST,-0.03934,0.02093,14.179,0.453,1.147,17:29:59,2021-11-29,Q3-2021,Health Care,0.24569155987627045,0.6024496830184034,0.12985987315662584,3.785570398780414,0.3215979701486286,0.2863333668759282,0.31440054511696375
26,2048,Annehem Fastigheter,Real Estate,1.745,-2.482,0.087,238.1,3954.0,0.04396,2132.561,28.597,0.09802,-859.2,2208.7,-0.04491,0.11402,-0.9322400000000001,Sweden,Mid Cap,ANNE B,21.472,2021-10-29,ANNE-B.ST,,,9.85,6.176,0.966,17:29:51,2021-11-29,Q3-2021,Financials,-0.389007108253724,0.060217501264542235,0.037558286688665676,1.0885217497478887,0.340464154130069,0.3175327636563266,0.3162338129918412
27,505,AQ Group,Industrial Components,3.276,29.207,1.171,2745.954,4577.0,0.16405,5268.672,35.194,0.14691,180.393,2515.0,-0.10279999999999999,-0.13901,0.34579,Sweden,Mid Cap,AQ,11.99,2021-10-21,AQ.ST,0.34579,,14.197,0.983,2.095,17:29:35,2021-11-29,Q3-2021,Industrials,0.07172683896620279,0.5999462530041513,-0.08241926371899,-2.4255703452482797,0.3583207847211693,0.32149957075158253,0.31142573576948884
28,296,Arcane Crypto,Internet Transactions,4.828,-18.047,0.997,15.926,187.217,-0.17839,1466.383,115.686,-0.92176,-81.254,164.424,-0.15073999999999999,-0.04222000000000001,0.15705,Sweden,First North,ARCANE,-67.576,2021-10-29,ARCANE.ST,0.15705,,-9.685,7.855,8.918,17:29:48,2021-11-29,Q3-2021,Technology,-0.49417359996107624,0.08506706121773129,0.065985216612515,0.7216937992889901,1.2758411863600942,1.0661619313307722,0.8379793485071185
29,1710,Arion Banki,Banks,3.303,-46.178,0.043,3631.878,109033.5,0.02691,22120.736,29.126,0.14302,-479.034,15760.98,0.1,0.39912,1.22688,Sweden,Large Cap,ARION SDB,7.953,2021-10-29,ARION-SDB.ST,1.22688,0.00887,9.814,4.733,1.404,17:29:39,2021-11-29,Q3-2021,Financials,-0.030393668414019942,0.033309744252913095,-0.007356567457118102,-0.22728802445945745,0.32785854259033714,0.3165135661463143,0.2966458730719963
30,14,Arise Windpower,Wind Energy,2.654,6.203,0.154,186.0,1470.0,0.04156,1606.634,45.307,0.00268,259.0,745.0,-0.01655,-0.1288,0.08616,Sweden,Small Cap,ARISE,43.013,2021-11-10,ARISE.ST,0.08616,,804.642,7.109,2.157,17:29:57,2021-11-29,Q3-2021,Utilities,0.3476510067114094,0.12653061224489795,0.08822324564223671,1.6064150835459754,0.47714255472710115,0.45690762776675414,0.5033440053585777
31,1574,Arjo,Medical Supplies,42.29,31.289,0.632,4167.0,14263.0,0.15273,30913.995,37.247,0.11268,988.0,6443.0,0.03938,0.36912,0.87603,Sweden,Large Cap,ARJO B,33.632,2021-10-28,ARJO-B.ST,0.87603,0.00749,42.583,3.43,4.798,17:29:51,2021-11-29,Q3-2021,Health Care,0.15334471519478504,0.2921545256958564,-0.0070715364090353505,-0.24403617918488443,0.3182104447488909,0.2832968133683096,0.26558234916052903
32,2147,Arla Plast,Construction Supplies,0.872,31.06,1.334,200.235,674.255,0.20943,1000.0,29.389,0.17442,32.196,456.312,-0.07919,-0.08256999999999999,-0.9322400000000001,Sweden,Small Cap,ARPL,10.284,2021-11-11,ARPL.ST,,,12.564,1.112,2.191,16:57:04,2021-11-29,Q3-2021,Industrials,0.07055698732446221,0.29697221377668687,0.030331110425369845,1.0262050246161927,0.29914292203697124,0.26341406903008957,0.27089052597127256
33,2248,Arlandastad,Real Estate,1.482,-16.246,0.023,52.71,6576.71,0.14865,4718.832,29.399,0.16823,-290.454,4050.304,-0.8730800000000001,-0.8943899999999999,-0.9322400000000001,Sweden,First North,AGROUP,4.905,2021-11-18,AGROUP.ST,,,6.926,31.005,1.165,17:29:42,2021-11-29,Q3-2021,Financials,-0.07171165423632399,0.008014645620682681,0.0808516057801637,2.660511075171236,0.2948029670724801,0.2632896722997228,0.2785243835321998
34,1793,Ascelia Pharma,Pharmaceuticals,1.039,-14.036,,,365.044,-2.48153,1052.745,34.31,-0.37122,-75.002,341.251,0.13479,-0.08381999999999999,-0.23652,Sweden,Small Cap,ACE,-6.02,2021-11-04,ACE.ST,-0.23652,,-8.31,,3.085,17:24:59,2021-11-29,Q3-2021,Health Care,-0.21978543652619334,,-0.0008425366988309424,-0.021809189627331187,0.5158839418683288,0.435341406499325,0.354069845248393
35,1473,Aspire Global,Gambling & Casinos,3.992,51.92,1.339,729.473,1593.131,0.42433,3877.737,40.439,0.31904,74.686,697.337,0.11898,0.31396999999999997,1.12167,Sweden,First North,ASPIRE,12.602,2021-11-04,ASPIRE.ST,1.12167,,17.215,1.817,5.561,17:29:50,2021-11-29,Q3-2021,Consumer Durables,0.10710173130064805,0.45788638850163604,0.020019280143272367,0.4911176951356831,0.4250147167205518,0.405101640581969,0.37359625818298675
36,17,Assa Abloy,Construction Supplies,410.975,22.357,0.728,36360.0,127264.0,0.13632,287690.984,20.393,0.13873,12868.0,67214.0,-0.07467,0.01093,0.25242000000000003,Sweden,Large Cap,ASSA B,25.531,2021-10-27,ASSA-B.ST,0.25242000000000003,0.01506,30.848,3.104,4.28,17:29:41,2021-11-29,Q3-2021,Industrials,0.19144821019430475,0.2857053055066633,0.010954023687449688,0.5134019744116645,0.21621227939006354,0.19729157085066173,0.1955490832289912
37,18,AstraZeneca,Pharmaceuticals,482.015,-49.247,0.306,198162.797,904945.188,0.03706,1522928.0,23.27,0.03686,-30924.16,335439.406,-0.00196,0.07135,0.14407999999999999,Sweden,Large Cap,AZN,72.435,2021-11-12,AZN.ST,0.14407999999999999,0.01548,122.667,5.499,4.54,17:29:52,2021-11-29,Q3-2021,Health Care,-0.09219000346071445,0.21897767912104749,-0.0683136184207318,-2.8528782214357946,0.22693806042897008,0.21075349632709225,0.21946420639839326
38,19,Atlas Copco A,Industrial Machinery,513.685,42.332,0.81,44907.0,132233.0,0.30868,678320.4,22.329,0.28189,16024.0,61856.0,-0.07098,0.09763999999999999,0.26814,Sweden,Large Cap,ATCO A,30.328,2021-10-21,ATCO-A.ST,0.26814,0.01309,38.901,6.333,10.966,17:29:30,2021-11-29,Q3-2021,Industrials,0.25905328504914643,0.33960509101358966,-0.016785442449452348,-0.7161609765298123,0.23035544728965998,0.21728589072010857,0.21481360509382158
39,20,Atrium Ljungberg,Real Estate,24.859,-98.247,0.059,1627.0,52183.0,0.030350000000000002,25642.461,22.363,0.12469,-261.0,24124.0,-0.069,0.03955,0.14092000000000002,Sweden,Large Cap,ATRLJ B,29.5,2021-10-15,ATRLJ-B.ST,0.14092000000000002,0.02495,8.525,8.374,1.063,17:29:31,2021-11-29,Q3-2021,Financials,-0.010819101309898856,0.03117873637008221,-0.02615783238985958,-1.0936402887628425,0.23249834257719043,0.23087036590958737,0.219213297414454
40,920,Attendo,Healthcare Facilities,8.617,5.836,0.608,4154.0,20747.0,0.0435,5351.966,24.42,0.013919999999999998,917.0,4957.0,-0.21408000000000002,-0.19545,-0.24202,Sweden,Mid Cap,ATT,24.626,2021-10-26,ATT.ST,-0.24202,,77.565,0.424,1.08,17:29:34,2021-11-29,Q3-2021,Health Care,0.18499092192858585,0.20022171880271847,0.0032645486393789724,0.15898199014566364,0.2697951998160361,0.23661720390447527,0.1881979365853005
41,21,Autoliv,Auto & Equipment,197.38,16.5,1.193,14361.89,63017.289,0.22327000000000002,74973.1,26.571,0.20740999999999998,4543.718,21461.619,0.0874,-0.030750000000000003,0.09637000000000001,Sweden,Large Cap,ALIV SDB,11.915,2021-10-22,ALIV-SDB.ST,0.09637000000000001,,16.745,0.997,3.493,17:29:42,2021-11-29,Q3-2021,Consumer Durables,0.2117136642859982,0.22790396457708614,-0.024689142307538603,-0.9790454384965311,0.2715070108975202,0.2519742507052194,0.23112280394580118
42,22,Avanza,Retail & Mortgage Banks,114.134,15.65,0.012,2475.0,263181.0,0.00893,53617.267,32.909,0.42392,3426.0,4673.0,0.06562,0.24559,0.86872,Sweden,Large Cap,AZA,22.806,2021-10-18,AZA.ST,0.86872,0.01099,27.066,16.845,11.474,17:29:30,2021-11-29,Q3-2021,Financials,0.7331478707468436,0.009404174313495274,0.0268810956122012,0.836402299413025,0.3515638353733491,0.34051985175778765,0.29455838534328876
43,1557,Awardit,Advertising,2.438,-62.614,0.572,127.136,688.935,0.07446,2113.983,56.52,0.05717,-33.762,282.245,0.42347,1.0,2.4444399999999997,Sweden,First North,AWRD,66.621,2021-11-12,AWRD.ST,2.4444399999999997,0.00803,131.023,5.36,7.49,17:23:11,2021-11-29,Q3-2021,Consumer Durables,-0.1196194795301954,0.18453990579662813,0.12933516656693844,2.1524117491382,0.4507934722687089,0.3910165027579293,0.5507200850859717
44,263,Avensia,Internet Transactions,0.621,77.46,2.41,313.188,153.119,0.17622,630.135,28.332,0.04933,8.135,55.865,0.18339,0.30038,-0.05,Sweden,First North,AVEN,90.953,2021-10-21,AVEN.ST,-0.05,0.01754,228.916,1.708,11.28,17:29:35,2021-11-29,Q3-2021,Technology,0.14561890271189473,2.0453895336307055,0.056486626415090724,2.3181451804064888,0.32063699944797225,0.26483826153422707,0.22332875739426725
45,24,Axfood,Food Retail,75.83,16.114,2.664,8769.0,20444.0,0.31355,51838.137,15.176,0.43254,3217.0,4310.0,0.08002000000000001,0.06788,0.27058,Sweden,Large Cap,AXFO,22.647,2021-10-21,AXFO.ST,0.27058,0.03036,26.421,0.952,12.027,17:29:39,2021-11-29,Q3-2021,Food and Beverage,0.7464037122969838,0.42892780277832127,0.014072414805329947,1.0188042066431022,0.1443818203029445,0.13434540404830964,0.12659528815399274
46,1769,Azelio,Renewable Energy,16.197,-8.328,0.087,105.261,1280.351,-0.58664,2323.364,72.664,-0.27803,-278.982,1100.942,-0.42711,-0.60197,-0.39610999999999996,Sweden,First North,AZELIO,-5.667,2021-11-19,AZELIO.ST,-0.39610999999999996,,-7.591,20.904,2.11,17:29:45,2021-11-29,Q3-2021,Utilities,-0.25340299488983076,0.08221261201030029,-0.07748096690065343,-0.7828245643127415,0.7724981369298847,0.6980240805924077,0.9071314619574548
47,1313,B3 Consulting,IT Consulting,0.763,15.387,1.75,251.7,499.3,0.27813,613.93,43.958,0.16537,39.9,154.8,0.08955,0.44269,0.60088,Sweden,Small Cap,B3,14.358,2021-11-09,B3.ST,0.60088,0.01233,23.982,0.702,3.966,17:29:35,2021-11-29,Q3-2021,Technology,0.2577519379844961,0.5041057480472662,0.11773700332790171,2.9090231074675774,0.40547835034897217,0.36339550757540595,0.37094152223291726
48,377,Bactiguard,Medical Equipment,1.468,546.951,0.218,89.687,864.528,-0.06373000000000001,5199.32,36.774,-0.07569,9.506,565.286,-0.11429,-0.20021,-0.01587,Sweden,Mid Cap,BACTI B,-141.63,2021-10-28,BACTI-B.ST,-0.01587,,-121.521,27.574,9.198,17:29:34,2021-11-29,Q3-2021,Health Care,0.016816266456271694,0.1037410008698388,0.05649757540878464,1.266712546349563,0.3704628775584693,0.3544451418321493,0.40878163974667675
49,1517,Balco Group,Construction Supplies,3.106,-33.615,0.827,260.4,1287.5,0.09522,2843.788,37.11,0.0839,-84.6,661.5,0.11704,0.24808,0.40628,Sweden,Mid Cap,BALCO,36.29,2021-11-18,BALCO.ST,0.40628,,51.24,2.669,4.299,17:29:31,2021-11-29,Q3-2021,Industrials,-0.12789115646258503,0.202252427184466,0.06727046849974194,1.769066065321463,0.3287157947848513,0.2980845657742691,0.34851385143628627
50,1450,Bambuser,Online Services,14.648,-9.926,0.139,-56.989,902.462,-0.73123,2633.261,74.545,-0.24749,-265.284,806.813,0.05762,-0.27868,0.07542,Sweden,First North,BUSER,-10.339,2021-11-08,BUSER.ST,0.07542,,-13.187,20.943,3.264,17:29:35,2021-11-29,Q3-2021,Technology,-0.3288048159858604,-0.06314836524972796,-0.02204987591834462,-0.24689666506807084,0.7829663341861427,0.7028019626449145,0.8185224003113966
51,27,BE Group,Industrial Components,4.861,5.933,1.497,954.0,3174.0,0.26356,1655.358,61.432,0.29508,279.0,1281.0,0.5586800000000001,0.9921899999999999,2.89908,Sweden,Small Cap,BEGR,3.645,2021-10-21,BEGR.ST,2.89908,,4.379,0.348,1.292,17:29:33,2021-11-29,Q3-2021,Industrials,0.21779859484777517,0.3005671077504726,-0.07359067671232145,-1.237746564478515,0.4700499062194901,0.40519697851828984,0.5449174429651036
52,29,Beijer Alma,Industrial Components,11.077,-63.267,0.822,1650.6,6119.0,0.20271999999999998,14462.88,34.418,0.21466000000000002,-228.6,2678.2,0.1215,0.33037999999999995,0.91083,Sweden,Mid Cap,BEIA B,20.367,2021-10-27,BEIA-B.ST,0.91083,0.0125,25.157,2.874,5.4,17:29:59,2021-11-29,Q3-2021,Industrials,-0.08535583600925996,0.2697499591436509,0.09469137429419705,2.731175006685541,0.3014896189914938,0.28502698665830223,0.3177609558525922
53,30,Beijer Electronics,Computer Hardware,1.467,-27.225,0.689,,2180.059,0.03276,2130.774,57.083,0.01872,-78.265,709.938,0.11194000000000001,0.38993,0.8486400000000001,Sweden,Small Cap,BELE,71.682,2021-10-26,BELE.ST,0.8486400000000001,,159.461,1.418,3.001,17:16:20,2021-11-29,Q3-2021,Technology,-0.11024202113423989,,0.24413767516847906,4.250730200102076,0.441243017864509,0.3906669009599719,0.5263939717572431
54,28,Beijer Ref,Installation,64.963,570.886,1.168,,13771.0,0.15144,67935.421,33.415,0.18343,119.0,4950.0,-0.10926999999999999,0.25583,0.8357399999999999,Sweden,Large Cap,BEIJ B,55.53,2021-10-19,BEIJ-B.ST,0.8357399999999999,0.00563,74.821,4.224,13.724,17:29:35,2021-11-29,Q3-2021,Industrials,0.02404040404040404,,-0.04850454137124394,-1.249586329698608,0.301973859723708,0.29251644709552915,0.3557589053274197
55,26,Bergman & Beving,Industrial Components,6.41,155.861,0.886,1852.0,4988.0,0.08105000000000001,3896.529,39.368,0.10514,25.0,1716.0,-0.12081,0.11364,0.70336,Sweden,Mid Cap,BERG B,17.289,2021-10-20,BERG-B.ST,0.70336,0.020409999999999998,21.41,0.882,2.271,17:29:48,2021-11-29,Q2-2022,Industrials,0.014568764568764568,0.37129109863672816,-0.07783373229922452,-2.0479319921427135,0.3747108041445638,0.3606629263918831,0.348330873535443
56,31,Bergs Timber,Forest & Wood Products,5.465,-11.165,1.236,1203.0,2345.0,0.27198,1674.696,41.75,0.24491,-150.0,1523.0,-0.11538,-0.12816,0.68293,Sweden,Small Cap,BRG B,4.839,2021-10-28,BRG-B.ST,0.68293,0.04141,4.49,0.578,1.1,17:29:33,2021-11-29,Q3-2021,Materials,-0.0984898227183191,0.5130063965884861,0.004112093963501096,0.09794301290224748,0.5046900836211152,0.4546115763929614,0.3847948167843699
57,382,Besqab,Homebuilding,1.027,-2.309,0.485,241.8,3848.3,0.06922,2632.203,38.644,0.2122,-1140.2,1736.6,0.02703,0.062110000000000005,0.32045999999999997,Sweden,Mid Cap,BESQ,39.948,2021-10-20,BESQ.ST,0.32045999999999997,0.01462,7.143,1.411,1.516,15:15:18,2021-11-29,Q3-2021,Industrials,-0.6565703098007601,0.06283293921991528,0.0016372465110232604,0.035651729546159465,0.3092089947730742,0.29371027971641217,0.4208943668975337
