"DATUM","PRIS","SUBSTANSVÄRDE","BERÄKNAT_SUBSTANSVÄRDE"
"2014-09-08","43.00","44.86",".00"
"2014-09-09","43.00","44.86",".00"
"2014-09-10","43.80","44.86",".00"
"2014-09-11","43.90","44.86",".00"
"2014-09-12","43.90","44.86",".00"
"2014-09-15","43.80","44.86",".00"
"2014-09-16","43.90","44.86",".00"
"2014-09-17","43.70","44.86",".00"
"2014-09-18","44.50","44.86",".00"
"2014-09-19","44.50","44.86",".00"
"2014-09-22","44.50","44.86",".00"
"2014-09-23","45.00","44.86",".00"
"2014-09-24","44.00","44.86",".00"
"2014-09-25","44.00","44.86",".00"
"2014-09-26","44.60","44.86",".00"
"2014-09-29","45.00","44.86",".00"
"2014-09-30","45.00","44.86",".00"
"2014-10-01","45.00","44.86",".00"
"2014-10-02","45.00","44.86",".00"
"2014-10-03","44.80","44.86",".00"
"2014-10-06","44.70","44.86",".00"
"2014-10-07","43.50","44.86",".00"
"2014-10-08","43.50","44.86",".00"
"2014-10-09","42.70","44.86",".00"
"2014-10-10","43.70","44.86",".00"
"2014-10-13","42.80","44.86",".00"
"2014-10-14","42.80","44.86",".00"
"2014-10-15","42.60","44.86",".00"
"2014-10-16","41.10","44.86",".00"
"2014-10-17","41.10","44.86",".00"
"2014-10-20","42.00","44.86",".00"
"2014-10-21","42.80","44.86",".00"
"2014-10-22","45.70","48.85",".00"
"2014-10-23","46.30","48.85",".00"
"2014-10-24","47.00","48.85",".00"
"2014-10-27","47.00","48.85",".00"
"2014-10-28","47.00","48.85",".00"
"2014-10-29","46.00","48.85",".00"
"2014-10-30","45.40","48.85",".00"
"2014-10-31","45.40","48.85",".00"
"2014-11-03","46.60","48.85",".00"
"2014-11-04","46.60","48.85",".00"
"2014-11-05","47.50","48.85",".00"
"2014-11-06","46.80","48.85",".00"
"2014-11-07","46.80","48.85",".00"
"2014-11-10","46.50","48.85",".00"
"2014-11-11","46.50","48.85",".00"
"2014-11-12","47.00","48.85",".00"
"2014-11-13","46.00","48.85",".00"
"2014-11-14","46.00","48.85",".00"
"2014-11-17","46.00","48.85",".00"
"2014-11-18","46.00","48.85",".00"
"2014-11-19","45.10","48.85",".00"
"2014-11-20","45.50","48.85",".00"
"2014-11-21","45.90","48.85",".00"
"2014-11-24","47.00","48.85",".00"
"2014-11-25","47.80","48.85",".00"
"2014-11-26","49.00","48.85",".00"
"2014-11-27","48.00","48.85",".00"
"2014-11-28","46.00","48.85",".00"
"2014-12-01","49.00","48.85",".00"
"2014-12-02","48.50","48.85",".00"
"2014-12-03","49.00","48.85",".00"
"2014-12-04","49.80","48.85",".00"
"2014-12-05","49.10","48.85",".00"
"2014-12-08","49.50","48.85",".00"
"2014-12-09","49.50","48.85",".00"
"2014-12-10","49.50","48.85",".00"
"2014-12-11","49.00","48.85",".00"
"2014-12-12","48.70","48.85",".00"
"2014-12-15","49.00","48.85",".00"
"2014-12-16","49.60","48.85",".00"
"2014-12-17","49.80","48.85",".00"
"2014-12-18","49.80","48.85",".00"
"2014-12-19","48.80","48.85",".00"
"2014-12-22","49.90","48.85",".00"
"2014-12-23","49.80","48.85",".00"
"2014-12-24","49.80","48.85",".00"
"2014-12-25","49.80","48.85",".00"
"2014-12-26","49.80","48.85",".00"
"2014-12-29","49.40","48.85",".00"
"2014-12-30","49.90","48.85",".00"
"2014-12-31","49.90","48.85",".00"
"2015-01-01","49.90","48.85",".00"
"2015-01-02","49.40","48.85",".00"
"2015-01-05","49.00","48.85",".00"
"2015-01-06","49.00","48.85",".00"
"2015-01-07","49.00","48.85",".00"
"2015-01-08","49.80","48.85",".00"
"2015-01-09","49.90","48.85",".00"
"2015-01-12","49.90","48.85",".00"
"2015-01-13","49.70","48.85",".00"
"2015-01-14","48.90","48.85",".00"
"2015-01-15","49.20","48.85",".00"
"2015-01-16","48.90","48.85",".00"
"2015-01-19","48.50","48.85",".00"
"2015-01-20","48.50","48.85",".00"
"2015-01-21","48.40","48.85",".00"
"2015-01-22","49.00","48.85",".00"
"2015-01-23","48.50","48.85",".00"
"2015-01-26","49.50","48.85",".00"
"2015-01-27","49.30","48.85",".00"
"2015-01-28","49.50","48.85",".00"
"2015-01-29","51.25","50.53",".00"
"2015-01-30","51.50","50.53",".00"
"2015-02-02","53.50","50.53",".00"
"2015-02-03","54.00","50.53",".00"
"2015-02-04","54.00","50.53",".00"
"2015-02-05","54.00","50.53",".00"
"2015-02-06","53.75","50.53",".00"
"2015-02-09","52.75","50.53",".00"
"2015-02-10","53.25","50.53",".00"
"2015-02-11","53.25","50.53",".00"
"2015-02-12","53.50","50.53",".00"
"2015-02-13","52.50","50.53",".00"
"2015-02-16","53.00","50.53",".00"
"2015-02-17","52.50","50.53",".00"
"2015-02-18","53.00","50.53",".00"
"2015-02-19","53.00","50.53",".00"
"2015-02-20","51.50","50.53",".00"
"2015-02-23","52.00","50.53",".00"
"2015-02-24","52.00","50.53",".00"
"2015-02-25","52.75","50.53",".00"
"2015-02-26","52.25","50.53",".00"
"2015-02-27","53.00","50.53",".00"
"2015-03-02","53.50","50.53",".00"
"2015-03-03","52.00","50.53",".00"
"2015-03-04","52.00","50.53",".00"
"2015-03-05","53.00","50.53",".00"
"2015-03-06","53.00","50.53",".00"
"2015-03-09","52.50","50.53",".00"
"2015-03-10","52.50","50.53",".00"
"2015-03-11","52.00","50.53",".00"
"2015-03-12","53.75","50.53",".00"
"2015-03-13","53.25","50.53",".00"
"2015-03-16","52.75","50.53",".00"
"2015-03-17","53.50","50.53",".00"
"2015-03-18","52.50","50.53",".00"
"2015-03-19","52.50","50.53",".00"
"2015-03-20","52.50","50.53",".00"
"2015-03-23","54.00","50.53",".00"
"2015-03-24","55.50","50.53",".00"
"2015-03-25","55.00","50.53",".00"
"2015-03-26","55.00","50.53",".00"
"2015-03-27","55.50","50.53",".00"
"2015-03-30","55.25","50.53",".00"
"2015-03-31","59.50","50.53",".00"
"2015-04-01","59.50","50.53",".00"
"2015-04-02","59.50","50.53",".00"
"2015-04-03","59.50","50.53",".00"
"2015-04-06","59.50","50.53",".00"
"2015-04-07","58.75","50.53",".00"
"2015-04-08","58.75","50.53",".00"
"2015-04-09","59.25","50.53",".00"
"2015-04-10","59.00","50.53",".00"
"2015-04-13","59.50","50.53",".00"
"2015-04-14","59.50","50.53",".00"
"2015-04-15","59.50","50.53",".00"
"2015-04-16","60.00","50.53",".00"
"2015-04-17","60.00","50.53",".00"
"2015-04-20","58.00","50.53",".00"
"2015-04-21","58.00","50.53",".00"
"2015-04-22","58.00","50.53",".00"
"2015-04-23","58.00","50.53",".00"
"2015-04-24","57.00","51.94",".00"
"2015-04-27","56.50","51.94",".00"
"2015-04-28","58.00","51.94",".00"
"2015-04-29","57.75","51.94",".00"
"2015-04-30","57.50","51.94",".00"
"2015-05-01","57.50","51.94",".00"
"2015-05-04","55.50","51.94",".00"
"2015-05-05","56.00","51.94",".00"
"2015-05-06","54.00","51.94",".00"
"2015-05-07","53.50","51.94",".00"
"2015-05-08","54.00","51.94",".00"
"2015-05-11","54.50","51.94",".00"
"2015-05-12","54.50","51.94",".00"
"2015-05-13","54.00","51.94",".00"
"2015-05-14","54.00","51.94",".00"
"2015-05-15","55.00","51.94",".00"
"2015-05-18","55.75","51.94",".00"
"2015-05-19","56.50","51.94",".00"
"2015-05-20","55.00","51.94",".00"
"2015-05-21","55.00","51.94",".00"
"2015-05-22","55.00","51.94",".00"
"2015-05-25","56.50","51.94",".00"
"2015-05-26","56.00","51.94",".00"
"2015-05-27","57.25","51.94",".00"
"2015-05-28","56.50","51.94",".00"
"2015-05-29","58.00","51.94",".00"
"2015-06-01","58.00","51.94",".00"
"2015-06-02","57.75","51.94",".00"
"2015-06-03","58.00","51.94",".00"
"2015-06-04","58.00","51.94",".00"
"2015-06-05","57.25","51.94",".00"
"2015-06-08","55.00","51.94",".00"
"2015-06-09","55.00","51.94",".00"
"2015-06-10","53.50","51.94",".00"
"2015-06-11","54.50","51.94",".00"
"2015-06-12","53.50","51.94",".00"
"2015-06-15","53.00","51.94",".00"
"2015-06-16","52.00","51.94",".00"
"2015-06-17","53.00","51.94",".00"
"2015-06-18","53.00","51.94",".00"
"2015-06-19","53.00","51.94",".00"
"2015-06-22","52.00","51.94",".00"
"2015-06-23","51.25","51.94",".00"
"2015-06-24","51.00","51.94",".00"
"2015-06-25","52.00","51.94",".00"
"2015-06-26","51.50","51.94",".00"
"2015-06-29","51.00","51.94",".00"
"2015-06-30","49.50","51.94",".00"
"2015-07-01","52.00","51.94",".00"
"2015-07-02","50.00","51.94",".00"
"2015-07-03","49.40","51.94",".00"
"2015-07-06","48.20","51.94",".00"
"2015-07-07","49.00","51.94",".00"
"2015-07-08","48.60","51.94",".00"
"2015-07-09","51.00","51.94",".00"
"2015-07-10","50.50","51.94",".00"
"2015-07-13","52.00","51.94",".00"
"2015-07-14","54.00","51.94",".00"
"2015-07-15","55.00","51.94",".00"
"2015-07-16","54.50","51.94",".00"
"2015-07-17","54.00","51.94",".00"
"2015-07-20","54.00","52.06",".00"
"2015-07-21","55.00","52.06",".00"
"2015-07-22","55.00","52.06",".00"
"2015-07-23","55.00","52.06",".00"
"2015-07-24","54.00","52.06",".00"
"2015-07-27","53.00","52.06",".00"
"2015-07-28","54.50","52.06",".00"
"2015-07-29","53.50","52.06",".00"
"2015-07-30","53.00","52.06",".00"
"2015-07-31","54.00","52.06",".00"
"2015-08-03","54.00","52.06",".00"
"2015-08-04","54.00","52.06",".00"
"2015-08-05","53.75","52.06",".00"
"2015-08-06","53.25","52.06",".00"
"2015-08-07","53.25","52.06",".00"
"2015-08-10","54.00","52.06",".00"
"2015-08-11","53.00","52.06",".00"
"2015-08-12","54.00","52.06",".00"
"2015-08-13","54.00","52.06",".00"
"2015-08-14","53.50","52.06",".00"
"2015-08-17","52.00","52.06",".00"
"2015-08-18","54.00","52.06",".00"
"2015-08-19","53.50","52.06",".00"
"2015-08-20","51.50","52.06",".00"
"2015-08-21","50.50","52.06",".00"
"2015-08-24","49.00","52.06",".00"
"2015-08-25","51.00","52.06",".00"
"2015-08-26","51.00","52.06",".00"
"2015-08-27","51.00","52.06",".00"
"2015-08-28","51.00","52.06",".00"
"2015-08-31","51.00","52.06",".00"
"2015-09-01","49.50","52.06",".00"
"2015-09-02","49.50","52.06",".00"
"2015-09-03","51.75","52.06",".00"
"2015-09-04","51.50","52.06",".00"
"2015-09-07","51.00","52.06",".00"
"2015-09-08","51.00","52.06",".00"
"2015-09-09","52.00","52.06",".00"
"2015-09-10","51.00","52.06",".00"
"2015-09-11","51.00","52.06",".00"
"2015-09-14","51.00","52.06",".00"
"2015-09-15","51.00","52.06",".00"
"2015-09-16","51.00","52.06",".00"
"2015-09-17","52.00","52.06",".00"
"2015-09-18","52.00","52.06",".00"
"2015-09-21","50.50","52.06",".00"
"2015-09-22","50.75","52.06",".00"
"2015-09-23","50.75","52.06",".00"
"2015-09-24","50.75","52.06",".00"
"2015-09-25","50.75","52.06",".00"
"2015-09-28","50.00","52.06",".00"
"2015-09-29","51.50","52.06",".00"
"2015-09-30","54.00","52.06",".00"
"2015-10-01","52.50","52.06",".00"
"2015-10-02","54.50","52.06",".00"
"2015-10-05","54.00","52.06",".00"
"2015-10-06","55.00","52.06",".00"
"2015-10-07","54.50","52.06",".00"
"2015-10-08","53.50","52.06",".00"
"2015-10-09","53.00","52.06",".00"
"2015-10-12","53.00","52.06",".00"
"2015-10-13","52.00","52.06",".00"
"2015-10-14","50.50","52.06",".00"
"2015-10-15","52.00","52.06",".00"
"2015-10-16","51.00","52.06",".00"
"2015-10-19","51.00","52.06",".00"
"2015-10-20","50.25","52.06",".00"
"2015-10-21","51.25","52.06",".00"
"2015-10-22","52.00","52.06",".00"
"2015-10-23","51.25","54.16",".00"
"2015-10-26","51.50","52.06",".00"
"2015-10-27","51.00","52.06",".00"
"2015-10-28","51.00","52.06",".00"
"2015-10-29","51.00","54.16",".00"
"2015-10-30","51.00","54.16",".00"
"2015-11-02","50.00","54.16",".00"
"2015-11-03","51.00","54.16",".00"
"2015-11-04","51.00","54.16",".00"
"2015-11-05","50.00","54.16",".00"
"2015-11-06","50.00","54.16",".00"
"2015-11-09","50.50","54.16",".00"
"2015-11-10","50.50","54.16",".00"
"2015-11-11","50.25","54.16",".00"
"2015-11-12","50.00","54.16",".00"
"2015-11-13","50.00","54.16",".00"
"2015-11-16","50.00","54.16",".00"
"2015-11-17","50.00","54.16",".00"
"2015-11-18","50.75","54.16",".00"
"2015-11-19","50.75","54.16",".00"
"2015-11-20","50.50","54.16",".00"
"2015-11-23","50.50","54.16",".00"
"2015-11-24","50.50","54.16",".00"
"2015-11-25","50.50","54.16",".00"
"2015-11-26","50.00","54.16",".00"
"2015-11-27","50.25","54.16",".00"
"2015-11-30","50.25","54.16",".00"
"2015-12-01","51.25","54.16",".00"
"2015-12-02","50.50","54.16",".00"
"2015-12-03","51.25","54.16",".00"
"2015-12-04","51.00","54.16",".00"
"2015-12-07","51.75","54.16",".00"
"2015-12-08","51.50","54.16",".00"
"2015-12-09","52.00","54.16",".00"
"2015-12-10","52.75","54.16",".00"
"2015-12-11","52.50","54.16",".00"
"2015-12-14","53.00","54.16",".00"
"2015-12-15","52.50","54.16",".00"
"2015-12-16","52.00","54.16",".00"
"2015-12-17","52.00","54.16",".00"
"2015-12-18","52.00","54.16",".00"
"2015-12-21","53.25","54.16",".00"
"2015-12-22","54.50","54.16",".00"
"2015-12-23","54.50","54.16",".00"
"2015-12-24","54.50","54.16",".00"
"2015-12-25","54.50","54.16",".00"
"2015-12-28","54.50","54.16",".00"
"2015-12-29","54.00","54.16",".00"
"2015-12-30","54.00","54.16",".00"
"2015-12-31","54.00","54.16",".00"
"2016-01-01","54.00","54.16",".00"
"2016-01-04","52.75","54.16",".00"
"2016-01-05","52.75","54.16",".00"
"2016-01-06","52.75","54.16",".00"
"2016-01-07","51.75","54.16",".00"
"2016-01-08","51.50","54.16",".00"
"2016-01-11","51.50","54.16",".00"
"2016-01-12","52.00","54.16",".00"
"2016-01-13","52.00","54.16",".00"
"2016-01-14","50.25","54.16",".00"
"2016-01-15","51.75","54.16",".00"
"2016-01-18","51.75","54.16",".00"
"2016-01-19","51.00","54.16",".00"
"2016-01-20","51.00","54.16",".00"
"2016-01-21","50.00","54.16",".00"
"2016-01-22","50.00","54.16",".00"
"2016-01-25","50.50","54.16",".00"
"2016-01-26","51.00","54.16",".00"
"2016-01-27","51.00","54.16",".00"
"2016-01-28","51.00","54.16",".00"
"2016-01-29","51.00","54.16",".00"
"2016-02-01","50.00","52.78",".00"
"2016-02-02","50.00","52.78",".00"
"2016-02-03","50.75","52.78",".00"
"2016-02-04","50.00","52.78",".00"
"2016-02-05","50.00","52.78",".00"
"2016-02-08","49.50","52.78",".00"
"2016-02-09","50.00","52.78",".00"
"2016-02-10","49.00","52.78",".00"
"2016-02-11","50.00","52.78",".00"
"2016-02-12","49.00","52.78",".00"
"2016-02-15","49.50","52.78",".00"
"2016-02-16","49.20","52.78",".00"
"2016-02-17","49.20","52.78",".00"
"2016-02-18","49.90","52.78",".00"
"2016-02-19","50.00","52.78",".00"
"2016-02-22","49.50","52.78",".00"
"2016-02-23","50.00","52.78",".00"
"2016-02-24","50.00","52.78",".00"
"2016-02-25","50.00","52.78",".00"
"2016-02-26","50.00","52.78",".00"
"2016-02-29","49.90","52.78",".00"
"2016-03-01","49.20","52.78",".00"
"2016-03-02","50.00","52.78",".00"
"2016-03-03","51.00","52.78",".00"
"2016-03-04","50.75","52.78",".00"
"2016-03-07","50.00","52.78",".00"
"2016-03-08","50.50","52.78",".00"
"2016-03-09","49.70","52.78",".00"
"2016-03-10","50.75","52.78",".00"
"2016-03-11","49.60","52.78",".00"
"2016-03-14","50.50","52.78",".00"
"2016-03-15","50.00","52.78",".00"
"2016-03-16","50.75","52.78",".00"
"2016-03-17","49.50","52.78",".00"
"2016-03-18","50.00","52.78",".00"
"2016-03-21","49.00","52.78",".00"
"2016-03-22","49.50","52.78",".00"
"2016-03-23","50.00","52.78",".00"
"2016-03-24","49.90","52.78",".00"
"2016-03-25","49.90","52.78",".00"
"2016-03-28","49.90","52.78",".00"
"2016-03-29","50.00","52.78",".00"
"2016-03-30","50.00","52.78",".00"
"2016-03-31","49.80","52.78",".00"
"2016-04-01","49.90","52.78",".00"
"2016-04-04","50.75","52.78",".00"
"2016-04-05","50.75","52.78",".00"
"2016-04-06","50.75","52.78",".00"
"2016-04-07","49.60","52.78",".00"
"2016-04-08","49.70","52.78",".00"
"2016-04-11","50.25","52.78",".00"
"2016-04-12","49.70","52.78",".00"
"2016-04-13","50.75","52.78",".00"
"2016-04-14","50.75","52.78",".00"
"2016-04-15","50.75","52.78",".00"
"2016-04-18","50.00","52.78",".00"
"2016-04-19","50.00","52.78",".00"
"2016-04-20","49.30","52.78",".00"
"2016-04-21","49.80","52.78",".00"
"2016-04-22","50.75","54.52",".00"
"2016-04-25","51.50","54.52",".00"
"2016-04-26","51.50","54.52",".00"
"2016-04-27","50.00","54.52",".00"
"2016-04-28","49.20","54.52",".00"
"2016-04-29","48.50","54.52",".00"
"2016-05-02","50.00","54.52",".00"
"2016-05-03","50.00","54.52",".00"
"2016-05-04","50.00","54.52",".00"
"2016-05-05","50.00","54.52",".00"
"2016-05-06","49.20","54.52",".00"
"2016-05-09","49.90","54.52",".00"
"2016-05-10","49.90","54.52",".00"
"2016-05-11","49.90","54.52",".00"
"2016-05-12","49.90","54.52",".00"
"2016-05-13","49.10","54.52",".00"
"2016-05-16","49.80","54.52",".00"
"2016-05-17","49.90","54.52",".00"
"2016-05-18","49.90","54.52",".00"
"2016-05-19","49.90","54.52",".00"
"2016-05-20","49.90","54.52",".00"
"2016-05-23","50.00","54.52",".00"
"2016-05-24","50.25","54.52",".00"
"2016-05-25","50.25","54.52",".00"
"2016-05-26","50.25","54.52",".00"
"2016-05-27","50.75","54.52",".00"
"2016-05-30","50.75","54.52",".00"
"2016-05-31","50.00","54.52",".00"
"2016-06-01","50.00","54.52",".00"
"2016-06-02","48.90","54.52",".00"
"2016-06-03","48.60","54.52",".00"
"2016-06-06","48.60","54.52",".00"
"2016-06-07","50.00","54.52",".00"
"2016-06-08","49.60","54.52",".00"
"2016-06-09","48.70","54.52",".00"
"2016-06-10","49.40","54.52",".00"
"2016-06-13","48.70","54.52",".00"
"2016-06-14","48.50","54.52",".00"
"2016-06-15","48.90","54.52",".00"
"2016-06-16","49.00","54.52",".00"
"2016-06-17","47.80","54.52",".00"
"2016-06-20","48.00","54.52",".00"
"2016-06-21","49.00","54.52",".00"
"2016-06-22","48.50","54.52",".00"
"2016-06-23","48.10","54.52",".00"
"2016-06-24","48.10","54.52",".00"
"2016-06-27","47.00","54.52",".00"
"2016-06-28","48.50","54.52",".00"
"2016-06-29","48.90","54.52",".00"
"2016-06-30","48.10","54.52",".00"
"2016-07-01","47.10","54.52",".00"
"2016-07-04","46.10","54.52",".00"
"2016-07-05","47.50","54.52",".00"
"2016-07-06","47.00","54.52",".00"
"2016-07-07","46.20","54.52",".00"
"2016-07-08","47.30","54.52",".00"
"2016-07-11","46.50","54.52",".00"
"2016-07-12","46.50","54.52",".00"
"2016-07-13","47.00","54.52",".00"
"2016-07-14","47.00","54.52",".00"
"2016-07-15","46.50","54.52",".00"
"2016-07-18","46.20","54.52",".00"
"2016-07-19","47.00","53.30",".00"
"2016-07-20","47.10","53.30",".00"
"2016-07-21","47.60","53.30",".00"
"2016-07-22","47.50","53.30",".00"
"2016-07-25","47.70","53.30",".00"
"2016-07-26","48.30","53.30",".00"
"2016-07-27","47.50","53.30",".00"
"2016-07-28","48.50","53.30",".00"
"2016-07-29","47.80","53.30",".00"
"2016-08-01","48.20","53.30",".00"
"2016-08-02","47.80","53.30",".00"
"2016-08-03","47.80","53.30",".00"
"2016-08-04","47.50","53.30",".00"
"2016-08-05","47.20","53.30",".00"
"2016-08-08","47.20","53.30",".00"
"2016-08-09","47.80","53.30",".00"
"2016-08-10","47.60","53.30",".00"
"2016-08-11","47.20","53.30",".00"
"2016-08-12","47.20","53.30",".00"
"2016-08-15","47.90","53.30",".00"
"2016-08-16","47.60","53.30",".00"
"2016-08-17","48.60","53.30",".00"
"2016-08-18","48.00","53.30",".00"
"2016-08-19","48.90","53.30",".00"
"2016-08-22","50.00","53.30",".00"
"2016-08-23","50.00","53.30",".00"
"2016-08-24","49.40","53.30",".00"
"2016-08-25","49.90","53.30",".00"
"2016-08-26","49.90","53.30",".00"
"2016-08-29","49.90","53.30",".00"
"2016-08-30","49.60","53.30",".00"
"2016-08-31","49.90","53.30",".00"
"2016-09-01","47.60","53.30",".00"
"2016-09-02","48.90","53.30",".00"
"2016-09-05","49.20","53.30",".00"
"2016-09-06","49.00","53.30",".00"
"2016-09-07","49.10","53.30",".00"
"2016-09-08","48.30","53.30",".00"
"2016-09-09","48.00","53.30",".00"
"2016-09-12","47.90","53.30",".00"
"2016-09-13","47.90","53.30",".00"
"2016-09-14","48.10","53.30",".00"
"2016-09-15","47.10","53.30",".00"
"2016-09-16","48.00","53.30",".00"
"2016-09-19","47.90","53.30",".00"
"2016-09-20","47.70","53.30",".00"
"2016-09-21","47.60","53.30",".00"
"2016-09-22","48.00","53.30",".00"
"2016-09-23","48.10","53.30",".00"
"2016-09-26","46.20","53.30",".00"
"2016-09-27","48.00","53.30",".00"
"2016-09-28","48.00","53.30",".00"
"2016-09-29","47.20","53.30",".00"
"2016-09-30","47.70","53.30",".00"
"2016-10-03","48.00","53.30",".00"
"2016-10-04","48.40","53.30",".00"
"2016-10-05","48.40","53.30",".00"
"2016-10-06","48.40","53.30",".00"
"2016-10-07","47.50","53.30",".00"
"2016-10-10","48.90","53.30",".00"
"2016-10-11","49.50","53.30",".00"
"2016-10-12","48.60","53.30",".00"
"2016-10-13","48.00","53.30",".00"
"2016-10-14","48.80","53.30",".00"
"2016-10-17","48.30","53.30",".00"
"2016-10-18","48.30","53.30",".00"
"2016-10-19","48.30","53.30",".00"
"2016-10-20","50.00","53.30",".00"
"2016-10-21","49.10","54.19",".00"
"2016-10-24","48.90","54.19",".00"
"2016-10-25","49.30","54.19",".00"
"2016-10-26","48.10","54.19",".00"
"2016-10-27","48.80","54.19",".00"
"2016-10-28","48.90","54.19",".00"
