"DATUM","PRIS","SUBSTANSVÄRDE","BERÄKNAT_SUBSTANSVÄRDE"
"2014-08-01","97.00","106.00",".00"
"2014-08-04","97.00","103.00",".00"
"2014-08-05","96.00","103.00",".00"
"2014-08-06","95.50","103.00",".00"
"2014-08-07","94.00","103.00",".00"
"2014-08-08","92.75","103.00",".00"
"2014-08-11","93.50","100.00",".00"
"2014-08-12","93.75","100.00",".00"
"2014-08-13","93.25","100.00",".00"
"2014-08-14","94.00","100.00",".00"
"2014-08-15","93.75","100.00",".00"
"2014-08-18","93.75","102.00",".00"
"2014-08-19","93.50","102.00",".00"
"2014-08-20","93.00","102.00",".00"
"2014-08-21","92.75","102.00",".00"
"2014-08-22","92.50","102.00",".00"
"2014-08-25","92.50","102.00",".00"
"2014-08-26","92.50","102.00",".00"
"2014-08-27","93.50","102.00",".00"
"2014-08-28","93.25","102.00",".00"
"2014-08-29","92.75","102.00",".00"
"2014-09-01","93.75","103.00",".00"
"2014-09-02","93.50","103.00",".00"
"2014-09-03","93.50","103.00",".00"
"2014-09-04","93.00","103.00",".00"
"2014-09-05","92.50","103.00",".00"
"2014-09-08","93.00","101.00",".00"
"2014-09-09","93.00","101.00",".00"
"2014-09-10","95.00","101.00",".00"
"2014-09-11","93.25","101.00",".00"
"2014-09-12","94.00","101.00",".00"
"2014-09-15","93.50","100.00",".00"
"2014-09-16","95.50","100.00",".00"
"2014-09-17","95.00","100.00",".00"
"2014-09-18","96.00","100.00",".00"
"2014-09-19","95.75","100.00",".00"
"2014-09-22","97.00","100.00",".00"
"2014-09-23","96.00","100.00",".00"
"2014-09-24","95.25","100.00",".00"
"2014-09-25","94.50","100.00",".00"
"2014-09-26","95.00","100.00",".00"
"2014-09-29","94.50","98.00",".00"
"2014-09-30","94.50","98.00",".00"
"2014-10-01","93.00","98.00",".00"
"2014-10-02","92.00","98.00",".00"
"2014-10-03","93.00","98.00",".00"
"2014-10-06","93.00","97.00",".00"
"2014-10-07","89.75","97.00",".00"
"2014-10-08","88.50","97.00",".00"
"2014-10-09","87.25","97.00",".00"
"2014-10-10","83.75","97.00",".00"
"2014-10-13","81.50","92.00",".00"
"2014-10-14","82.00","92.00",".00"
"2014-10-15","79.50","92.00",".00"
"2014-10-16","80.00","92.00",".00"
"2014-10-17","81.50","92.00",".00"
"2014-10-20","83.00","91.00",".00"
"2014-10-21","87.00","91.00",".00"
"2014-10-22","89.25","91.00",".00"
"2014-10-23","88.00","91.00",".00"
"2014-10-24","89.00","91.00",".00"
"2014-10-27","91.50","95.00",".00"
"2014-10-28","90.50","95.00",".00"
"2014-10-29","91.50","95.00",".00"
"2014-10-30","92.50","95.00",".00"
"2014-10-31","93.50","95.00",".00"
"2014-11-03","93.00","100.00",".00"
"2014-11-04","93.00","100.00",".00"
"2014-11-05","92.75","100.00",".00"
"2014-11-06","93.00","100.00",".00"
"2014-11-07","93.25","100.00",".00"
"2014-11-10","93.25","101.00",".00"
"2014-11-11","93.50","101.00",".00"
"2014-11-12","93.00","101.00",".00"
"2014-11-13","93.00","101.00",".00"
"2014-11-14","93.25","101.00",".00"
"2014-11-17","93.75","102.00",".00"
"2014-11-18","93.25","102.00",".00"
"2014-11-19","94.25","102.00",".00"
"2014-11-20","94.75","102.00",".00"
"2014-11-21","92.25","102.00",".00"
"2014-11-24","92.50","102.00",".00"
"2014-11-25","92.25","102.00",".00"
"2014-11-26","91.50","102.00",".00"
"2014-11-27","91.75","102.00",".00"
"2014-11-28","91.50","102.00",".00"
"2014-12-01","90.50","103.00",".00"
"2014-12-02","90.50","103.00",".00"
"2014-12-03","91.50","103.00",".00"
"2014-12-04","91.25","103.00",".00"
"2014-12-05","91.50","103.00",".00"
"2014-12-08","92.00","103.00",".00"
"2014-12-09","91.25","103.00",".00"
"2014-12-10","92.25","103.00",".00"
"2014-12-11","91.75","103.00",".00"
"2014-12-12","91.75","103.00",".00"
"2014-12-15","92.00","101.00",".00"
"2014-12-16","91.25","101.00",".00"
"2014-12-17","90.75","101.00",".00"
"2014-12-18","92.50","101.00",".00"
"2014-12-19","92.00","101.00",".00"
"2014-12-22","92.25","102.00",".00"
"2014-12-23","92.75","102.00",".00"
"2014-12-24","92.75","102.00",".00"
"2014-12-25","92.75","102.00",".00"
"2014-12-26","92.75","102.00",".00"
"2014-12-29","92.50","104.00",".00"
"2014-12-30","91.50","103.00",".00"
"2014-12-31","91.50","103.00",".00"
"2015-01-01","91.50","103.00",".00"
"2015-01-02","91.50","103.00",".00"
"2015-01-05","91.25","103.00",".00"
"2015-01-06","91.25","103.00",".00"
"2015-01-07","91.25","103.00",".00"
"2015-01-08","92.75","103.00",".00"
"2015-01-09","92.00","103.00",".00"
"2015-01-12","93.00","103.00",".00"
"2015-01-13","94.00","103.00",".00"
"2015-01-14","93.00","103.00",".00"
"2015-01-15","93.25","103.00",".00"
"2015-01-16","94.50","103.00",".00"
"2015-01-19","94.00","103.00",".00"
"2015-01-20","94.00","103.00",".00"
"2015-01-21","94.25","103.00",".00"
"2015-01-22","95.00","103.00",".00"
"2015-01-23","95.00","103.00",".00"
"2015-01-26","96.75","106.00",".00"
"2015-01-27","95.50","106.00",".00"
"2015-01-28","98.00","106.00",".00"
"2015-01-29","96.75","106.00",".00"
"2015-01-30","97.50","106.00",".00"
"2015-02-02","97.75","108.00",".00"
"2015-02-03","98.50","108.00",".00"
"2015-02-04","97.75","108.00",".00"
"2015-02-05","98.00","108.00",".00"
"2015-02-06","97.25","108.00",".00"
"2015-02-09","96.50","109.00",".00"
"2015-02-10","97.00","109.00",".00"
"2015-02-11","96.50","109.00",".00"
"2015-02-12","99.00","109.00",".00"
"2015-02-13","98.00","109.00",".00"
"2015-02-16","99.75","113.00",".00"
"2015-02-17","100.25","113.00",".00"
"2015-02-18","100.00","113.00",".00"
"2015-02-19","100.25","113.00",".00"
"2015-02-20","100.00","113.00",".00"
"2015-02-23","102.50","114.00",".00"
"2015-02-24","102.00","114.00",".00"
"2015-02-25","102.25","114.00",".00"
"2015-02-26","102.25","114.00",".00"
"2015-02-27","103.25","114.00",".00"
"2015-03-02","103.00","115.00",".00"
"2015-03-03","102.00","115.00",".00"
"2015-03-04","99.75","115.00",".00"
"2015-03-05","101.00","115.00",".00"
"2015-03-06","100.75","115.00",".00"
"2015-03-09","100.75","112.00",".00"
"2015-03-10","99.25","112.00",".00"
"2015-03-11","100.00","112.00",".00"
"2015-03-12","101.75","112.00",".00"
"2015-03-13","101.00","112.00",".00"
"2015-03-16","102.00","112.00",".00"
"2015-03-17","101.75","112.00",".00"
"2015-03-18","102.00","112.00",".00"
"2015-03-19","103.00","112.00",".00"
"2015-03-20","103.00","112.00",".00"
"2015-03-23","101.50","113.00",".00"
"2015-03-24","102.25","113.00",".00"
"2015-03-25","103.00","113.00",".00"
"2015-03-26","102.50","113.00",".00"
"2015-03-27","103.25","113.00",".00"
"2015-03-30","104.25","115.00",".00"
"2015-03-31","106.50","115.00",".00"
"2015-04-01","104.50","115.00",".00"
"2015-04-02","107.00","116.00",".00"
"2015-04-03","107.00","116.00",".00"
"2015-04-06","107.00","116.00",".00"
"2015-04-07","106.75","116.00",".00"
"2015-04-08","107.25","116.00",".00"
"2015-04-09","107.00","116.00",".00"
"2015-04-10","106.25","116.00",".00"
"2015-04-13","107.25","119.00",".00"
"2015-04-14","107.50","119.00",".00"
"2015-04-15","109.00","119.00",".00"
"2015-04-16","108.00","119.00",".00"
"2015-04-17","107.00","119.00",".00"
"2015-04-20","106.25","117.00",".00"
"2015-04-21","106.00","117.00",".00"
"2015-04-22","106.50","117.00",".00"
"2015-04-23","105.75","117.00",".00"
"2015-04-24","106.00","117.00",".00"
"2015-04-27","107.25","118.00",".00"
"2015-04-28","105.50","118.00",".00"
"2015-04-29","105.25","118.00",".00"
"2015-04-30","105.50","118.00",".00"
"2015-05-01","105.50","118.00",".00"
"2015-05-04","105.50","117.00",".00"
"2015-05-05","103.75","117.00",".00"
"2015-05-06","101.50","117.00",".00"
"2015-05-07","100.50","117.00",".00"
"2015-05-08","103.25","117.00",".00"
"2015-05-11","109.75","117.00",".00"
"2015-05-12","104.50","117.00",".00"
"2015-05-13","105.50","117.00",".00"
"2015-05-14","105.50","117.00",".00"
"2015-05-15","106.50","117.00",".00"
"2015-05-18","106.75","120.00",".00"
"2015-05-19","108.00","120.00",".00"
"2015-05-20","108.50","120.00",".00"
"2015-05-21","107.25","120.00",".00"
"2015-05-22","108.00","120.00",".00"
"2015-05-25","108.50","121.00",".00"
"2015-05-26","109.25","121.00",".00"
"2015-05-27","108.50","121.00",".00"
"2015-05-28","108.50","121.00",".00"
"2015-05-29","107.50","121.00",".00"
"2015-06-01","106.75","119.00",".00"
"2015-06-02","107.00","119.00",".00"
"2015-06-03","107.00","119.00",".00"
"2015-06-04","105.75","119.00",".00"
"2015-06-05","104.50","119.00",".00"
"2015-06-08","105.00","117.00",".00"
"2015-06-09","104.75","117.00",".00"
"2015-06-10","105.00","117.00",".00"
"2015-06-11","105.75","117.00",".00"
"2015-06-12","104.50","117.00",".00"
"2015-06-15","103.00","116.00",".00"
"2015-06-16","103.75","116.00",".00"
"2015-06-17","103.00","116.00",".00"
"2015-06-18","104.00","116.00",".00"
"2015-06-19","104.00","116.00",".00"
"2015-06-22","104.75","114.00",".00"
"2015-06-23","106.00","114.00",".00"
"2015-06-24","105.00","114.00",".00"
"2015-06-25","103.75","114.00",".00"
"2015-06-26","104.50","114.00",".00"
"2015-06-29","100.75","115.00",".00"
"2015-06-30","101.25","115.00",".00"
"2015-07-01","103.50","115.00",".00"
"2015-07-02","103.50","115.00",".00"
"2015-07-03","102.25","115.00",".00"
"2015-07-06","100.00","114.00",".00"
"2015-07-07","100.75","114.00",".00"
"2015-07-08","100.50","114.00",".00"
"2015-07-09","103.00","114.00",".00"
"2015-07-10","103.75","114.00",".00"
"2015-07-13","105.75","116.00",".00"
"2015-07-14","106.00","116.00",".00"
"2015-07-15","105.00","116.00",".00"
"2015-07-16","105.75","116.00",".00"
"2015-07-17","106.00","116.00",".00"
"2015-07-20","106.75","118.00",".00"
"2015-07-21","107.75","118.00",".00"
"2015-07-22","107.25","118.00",".00"
"2015-07-23","108.00","118.00",".00"
"2015-07-24","109.00","118.00",".00"
"2015-07-27","109.00","118.00",".00"
"2015-07-28","109.25","118.00",".00"
"2015-07-29","107.75","118.00",".00"
"2015-07-30","109.50","118.00",".00"
"2015-07-31","107.50","118.00",".00"
"2015-08-03","107.75","118.00",".00"
"2015-08-04","109.00","118.00",".00"
"2015-08-05","109.00","118.00",".00"
"2015-08-06","109.75","118.00",".00"
"2015-08-07","109.50","118.00",".00"
"2015-08-10","109.25","120.00",".00"
"2015-08-11","110.25","120.00",".00"
"2015-08-12","108.75","120.00",".00"
"2015-08-13","111.00","120.00",".00"
"2015-08-14","110.00","120.00",".00"
"2015-08-17","111.00","121.00",".00"
"2015-08-18","111.75","121.00",".00"
"2015-08-19","109.25","121.00",".00"
"2015-08-20","109.75","121.00",".00"
"2015-08-21","106.75","121.00",".00"
"2015-08-24","99.75","115.00",".00"
"2015-08-25","103.50","115.00",".00"
"2015-08-26","102.00","115.00",".00"
"2015-08-27","104.00","115.00",".00"
"2015-08-28","105.00","115.00",".00"
"2015-08-31","103.50","115.00",".00"
"2015-09-01","102.25","115.00",".00"
"2015-09-02","102.75","115.00",".00"
"2015-09-03","104.25","115.00",".00"
"2015-09-04","103.25","115.00",".00"
"2015-09-07","104.50","114.00",".00"
"2015-09-08","105.25","114.00",".00"
"2015-09-09","104.00","114.00",".00"
"2015-09-10","105.00","114.00",".00"
"2015-09-11","106.75","114.00",".00"
"2015-09-14","104.00","116.00",".00"
"2015-09-15","105.25","116.00",".00"
"2015-09-16","105.75","116.00",".00"
"2015-09-17","105.25","116.00",".00"
"2015-09-18","104.75","116.00",".00"
"2015-09-21","104.50","104.00",".00"
"2015-09-22","103.50","104.00",".00"
"2015-09-23","104.00","104.00",".00"
"2015-09-24","102.75","104.00",".00"
"2015-09-25","103.00","104.00",".00"
"2015-09-28","102.00","113.00",".00"
"2015-09-29","103.00","113.00",".00"
"2015-09-30","105.00","113.00",".00"
"2015-10-01","103.75","113.00",".00"
"2015-10-02","106.00","113.00",".00"
"2015-10-05","107.00","112.00",".00"
"2015-10-06","107.75","112.00",".00"
"2015-10-07","107.50","112.00",".00"
"2015-10-08","107.00","112.00",".00"
"2015-10-09","108.50","112.00",".00"
"2015-10-12","109.00","117.00",".00"
"2015-10-13","109.00","117.00",".00"
"2015-10-14","109.25","117.00",".00"
"2015-10-15","111.00","117.00",".00"
"2015-10-16","109.00","117.00",".00"
"2015-10-19","108.75","118.00",".00"
"2015-10-20","109.50","118.00",".00"
"2015-10-21","109.50","118.00",".00"
"2015-10-22","111.00","118.00",".00"
"2015-10-23","109.25","118.00",".00"
"2015-10-26","109.00","120.00",".00"
"2015-10-27","109.00","120.00",".00"
"2015-10-28","110.50","120.00",".00"
"2015-10-29","110.25","120.00",".00"
"2015-10-30","110.75","120.00",".00"
"2015-11-02","111.75","121.00",".00"
"2015-11-03","113.00","121.00",".00"
"2015-11-04","112.75","121.00",".00"
"2015-11-05","113.25","121.00",".00"
"2015-11-06","114.25","121.00",".00"
"2015-11-09","117.00","121.00",".00"
"2015-11-10","116.75","121.00",".00"
"2015-11-11","118.00","121.00",".00"
"2015-11-12","117.50","121.00",".00"
"2015-11-13","117.00","121.00",".00"
"2015-11-16","116.50","129.00",".00"
"2015-11-17","117.75","129.00",".00"
"2015-11-18","120.50","129.00",".00"
"2015-11-19","118.00","129.00",".00"
"2015-11-20","117.00","129.00",".00"
"2015-11-23","116.25","128.00",".00"
"2015-11-24","114.75","128.00",".00"
"2015-11-25","115.00","128.00",".00"
"2015-11-26","116.25","128.00",".00"
"2015-11-27","115.75","128.00",".00"
"2015-11-30","118.25","129.00",".00"
"2015-12-01","117.50","129.00",".00"
"2015-12-02","118.00","129.00",".00"
"2015-12-03","118.75","129.00",".00"
"2015-12-04","119.50","129.00",".00"
"2015-12-07","120.00","132.00",".00"
"2015-12-08","119.50","132.00",".00"
"2015-12-09","117.50","132.00",".00"
"2015-12-10","118.75","132.00",".00"
"2015-12-11","117.25","132.00",".00"
"2015-12-14","118.00","128.00",".00"
"2015-12-15","119.75","128.00",".00"
"2015-12-16","123.00","128.00",".00"
"2015-12-17","123.75","128.00",".00"
"2015-12-18","122.75","128.00",".00"
"2015-12-21","121.50","130.00",".00"
"2015-12-22","122.00","130.00",".00"
"2015-12-23","120.00","130.00",".00"
"2015-12-24","120.00","130.00",".00"
"2015-12-25","120.00","130.00",".00"
"2015-12-28","121.75","132.00",".00"
"2015-12-29","123.00","132.00",".00"
"2015-12-30","123.50","132.00",".00"
"2015-12-31","123.50","132.00",".00"
"2016-01-01","123.50","132.00",".00"
"2016-01-04","122.25","135.00",".00"
"2016-01-05","120.50","135.00",".00"
"2016-01-06","120.50","135.00",".00"
"2016-01-07","118.00","135.00",".00"
"2016-01-08","119.50","135.00",".00"
"2016-01-11","116.25","127.00",".00"
"2016-01-12","119.00","127.00",".00"
"2016-01-13","122.75","127.00",".00"
"2016-01-14","118.75","127.00",".00"
"2016-01-15","112.50","127.00",".00"
"2016-01-18","113.75","121.00",".00"
"2016-01-19","116.50","121.00",".00"
"2016-01-20","111.25","121.00",".00"
"2016-01-21","111.25","121.00",".00"
"2016-01-22","116.00","121.00",".00"
"2016-01-25","113.25","124.00",".00"
"2016-01-26","114.25","124.00",".00"
"2016-01-27","113.00","124.00",".00"
"2016-01-28","111.75","124.00",".00"
"2016-01-29","113.50","124.00",".00"
"2016-02-01","111.50","125.00",".00"
"2016-02-02","110.25","125.00",".00"
"2016-02-03","109.25","125.00",".00"
"2016-02-04","109.25","125.00",".00"
"2016-02-05","109.25","125.00",".00"
"2016-02-08","105.25","122.00",".00"
"2016-02-09","105.00","122.00",".00"
"2016-02-10","107.25","122.00",".00"
"2016-02-11","105.00","122.00",".00"
"2016-02-12","106.00","122.00",".00"
"2016-02-15","107.25","120.00",".00"
"2016-02-16","106.00","120.00",".00"
"2016-02-17","107.50","120.00",".00"
"2016-02-18","108.50","120.00",".00"
"2016-02-19","111.25","120.00",".00"
"2016-02-22","112.00","127.00",".00"
"2016-02-23","110.75","127.00",".00"
"2016-02-24","110.25","127.00",".00"
"2016-02-25","111.75","127.00",".00"
"2016-02-26","112.50","127.00",".00"
"2016-02-29","112.25","128.00",".00"
"2016-03-01","113.25","128.00",".00"
"2016-03-02","115.00","128.00",".00"
"2016-03-03","116.00","128.00",".00"
"2016-03-04","114.00","128.00",".00"
"2016-03-07","113.25","132.00",".00"
"2016-03-08","112.25","132.00",".00"
"2016-03-09","115.50","132.00",".00"
"2016-03-10","113.00","132.00",".00"
"2016-03-11","113.50","132.00",".00"
"2016-03-14","117.00","133.00",".00"
"2016-03-15","118.00","133.00",".00"
"2016-03-16","119.00","133.00",".00"
"2016-03-17","117.75","133.00",".00"
"2016-03-18","118.25","133.00",".00"
"2016-03-21","122.75","134.00",".00"
"2016-03-22","121.00","134.00",".00"
"2016-03-23","120.25","134.00",".00"
"2016-03-24","120.25","134.00",".00"
"2016-03-25","120.25","134.00",".00"
"2016-03-28","120.25","134.00",".00"
"2016-03-29","123.00","135.00",".00"
"2016-03-30","123.00","135.00",".00"
"2016-03-31","123.75","135.00",".00"
"2016-04-01","122.00","135.00",".00"
"2016-04-04","125.00","138.00",".00"
"2016-04-05","123.00","138.00",".00"
"2016-04-06","121.75","138.00",".00"
"2016-04-07","123.50","138.00",".00"
"2016-04-08","123.50","138.00",".00"
"2016-04-11","123.00","136.00",".00"
"2016-04-12","122.00","136.00",".00"
"2016-04-13","124.00","136.00",".00"
"2016-04-14","123.00","136.00",".00"
"2016-04-15","124.50","136.00",".00"
"2016-04-18","124.50","137.00",".00"
"2016-04-19","124.75","137.00",".00"
"2016-04-20","132.00","137.00",".00"
"2016-04-21","130.00","137.00",".00"
"2016-04-22","130.00","137.00",".00"
"2016-04-25","129.50","138.00",".00"
"2016-04-26","131.00","138.00",".00"
"2016-04-27","130.50","138.00",".00"
"2016-04-28","128.75","138.00",".00"
"2016-04-29","127.50","138.00",".00"
"2016-05-02","130.00","137.00",".00"
"2016-05-03","129.50","137.00",".00"
"2016-05-04","128.00","137.00",".00"
"2016-05-05","128.00","137.00",".00"
"2016-05-06","126.75","137.00",".00"
"2016-05-09","128.50","138.00",".00"
"2016-05-10","130.00","138.00",".00"
"2016-05-11","130.50","138.00",".00"
"2016-05-12","130.75","138.00",".00"
"2016-05-13","134.00","138.00",".00"
"2016-05-16","133.00","139.00",".00"
"2016-05-17","134.50","139.00",".00"
"2016-05-18","135.50","139.00",".00"
"2016-05-19","135.25","139.00",".00"
"2016-05-20","134.00","139.00",".00"
"2016-05-23","131.75","141.00",".00"
"2016-05-24","132.25","141.00",".00"
"2016-05-25","130.50","141.00",".00"
"2016-05-26","131.00","141.00",".00"
"2016-05-27","131.25","141.00",".00"
"2016-05-30","133.00","143.00",".00"
"2016-05-31","133.50","143.00",".00"
"2016-06-01","131.25","143.00",".00"
"2016-06-02","129.50","143.00",".00"
"2016-06-03","129.00","143.00",".00"
"2016-06-06","129.00","143.00",".00"
"2016-06-07","131.25","143.00",".00"
"2016-06-08","131.75","143.00",".00"
"2016-06-09","132.50","143.00",".00"
"2016-06-10","130.50","143.00",".00"
"2016-06-13","127.00","143.00",".00"
"2016-06-14","123.25","143.00",".00"
"2016-06-15","124.00","143.00",".00"
"2016-06-16","123.00","143.00",".00"
"2016-06-17","124.00","143.00",".00"
"2016-06-20","128.50","138.00",".00"
"2016-06-21","132.50","138.00",".00"
"2016-06-22","132.50","138.00",".00"
"2016-06-23","132.75","138.00",".00"
"2016-06-24","132.75","138.00",".00"
"2016-06-27","128.00","144.00",".00"
"2016-06-28","133.00","144.00",".00"
"2016-06-29","135.50","144.00",".00"
"2016-06-30","138.00","144.00",".00"
"2016-07-01","138.00","144.00",".00"
"2016-07-04","138.25","146.00",".00"
"2016-07-05","141.25","146.00",".00"
"2016-07-06","142.50","146.00",".00"
"2016-07-07","140.00","146.00",".00"
"2016-07-08","143.25","147.00",".00"
"2016-07-11","145.50","147.00",".00"
"2016-07-12","145.25","147.00",".00"
"2016-07-13","146.50","147.00",".00"
"2016-07-14","149.25","147.00",".00"
"2016-07-15","151.50","147.00",".00"
"2016-07-18","149.00","152.00",".00"
"2016-07-19","148.75","152.00",".00"
"2016-07-20","151.00","152.00",".00"
"2016-07-21","150.50","152.00",".00"
"2016-07-22","148.00","152.00",".00"
"2016-07-25","149.25","152.00",".00"
"2016-07-26","145.75","152.00",".00"
"2016-07-27","146.00","152.00",".00"
"2016-07-28","147.00","152.00",".00"
"2016-07-29","149.25","152.00",".00"
"2016-08-01","150.50","156.00",".00"
"2016-08-02","151.00","156.00",".00"
"2016-08-03","148.00","156.00",".00"
"2016-08-04","150.50","156.00",".00"
"2016-08-05","150.00","156.00",".00"
"2016-08-08","151.50","158.00",".00"
"2016-08-09","152.00","158.00",".00"
"2016-08-10","153.50","158.00",".00"
"2016-08-11","161.00","158.00",".00"
"2016-08-12","162.00","158.00",".00"
"2016-08-15","168.00","162.00",".00"
"2016-08-16","170.00","162.00",".00"
"2016-08-17","175.00","162.00",".00"
"2016-08-18","172.00","162.00",".00"
"2016-08-19","167.50","162.00",".00"
"2016-08-22","169.00","165.00",".00"
"2016-08-23","167.00","165.00",".00"
"2016-08-24","163.50","165.00",".00"
"2016-08-25","166.00","165.00",".00"
"2016-08-26","167.00","165.00",".00"
"2016-08-29","166.00","171.00",".00"
"2016-08-30","166.00","171.00",".00"
"2016-08-31","161.00","171.00",".00"
"2016-09-01","160.50","171.00",".00"
"2016-09-02","165.50","171.00",".00"
"2016-09-05","168.50","169.00",".00"
"2016-09-06","177.00","169.00",".00"
"2016-09-07","179.00","169.00",".00"
"2016-09-08","174.00","169.00",".00"
"2016-09-09","173.00","169.00",".00"
"2016-09-12","171.00","170.00",".00"
"2016-09-13","173.50","170.00",".00"
"2016-09-14","173.00","170.00",".00"
"2016-09-15","174.50","170.00",".00"
"2016-09-16","173.00","170.00",".00"
"2016-09-19","173.00","171.00",".00"
"2016-09-20","173.00","171.00",".00"
"2016-09-21","173.00","171.00",".00"
"2016-09-22","171.50","171.00",".00"
"2016-09-23","173.50","171.00",".00"
"2016-09-26","180.00","174.00",".00"
"2016-09-27","177.00","174.00",".00"
"2016-09-28","180.00","174.00",".00"
"2016-09-29","179.50","174.00",".00"
"2016-09-30","178.50","174.00",".00"
"2016-10-03","182.00","177.00",".00"
"2016-10-04","186.00","177.00",".00"
"2016-10-05","186.00","177.00",".00"
"2016-10-06","186.50","177.00",".00"
"2016-10-07","189.50","177.00",".00"
"2016-10-10","189.50","176.00",".00"
"2016-10-11","189.50","176.00",".00"
"2016-10-12","189.00","176.00",".00"
"2016-10-13","186.50","176.00",".00"
"2016-10-14","188.50","176.00",".00"
"2016-10-17","181.50","173.00",".00"
"2016-10-18","183.50","173.00",".00"
"2016-10-19","183.50","173.00",".00"
"2016-10-20","184.00","173.00",".00"
"2016-10-21","186.50","173.00",".00"
"2016-10-24","183.50","176.00",".00"
"2016-10-25","183.00","176.00",".00"
"2016-10-26","186.00","176.00",".00"
"2016-10-27","185.00","176.00",".00"
"2016-10-28","189.00","176.00",".00"
