"DATUM","PRIS","SUBSTANSVÄRDE","BERÄKNAT_SUBSTANSVÄRDE"
"2014-06-05","110.00","132.00",".00"
"2014-06-06","110.00","132.00",".00"
"2014-06-09","106.00","132.00",".00"
"2014-06-10","105.75","132.00",".00"
"2014-06-11","105.75","132.00",".00"
"2014-06-12","105.75","132.00",".00"
"2014-06-13","106.50","132.00",".00"
"2014-06-16","104.25","132.00",".00"
"2014-06-17","104.25","132.00",".00"
"2014-06-18","106.50","132.00",".00"
"2014-06-19","106.00","132.00",".00"
"2014-06-20","106.00","132.00",".00"
"2014-06-23","107.75","132.00",".00"
"2014-06-24","105.75","132.00",".00"
"2014-06-25","108.00","132.00",".00"
"2014-06-26","108.00","132.00",".00"
"2014-06-27","108.00","132.00",".00"
"2014-06-30","104.25","132.00",".00"
"2014-07-01","107.50","132.00",".00"
"2014-07-02","107.50","132.00",".00"
"2014-07-03","105.00","132.00",".00"
"2014-07-04","105.00","132.00",".00"
"2014-07-07","105.00","132.00",".00"
"2014-07-08","105.00","132.00",".00"
"2014-07-09","105.00","132.00",".00"
"2014-07-10","104.25","132.00",".00"
"2014-07-11","104.25","132.00",".00"
"2014-07-14","104.00","132.00",".00"
"2014-07-15","103.00","132.00",".00"
"2014-07-16","101.75","132.00",".00"
"2014-07-17","105.00","132.00",".00"
"2014-07-18","102.50","132.00",".00"
"2014-07-21","103.25","132.00",".00"
"2014-07-22","103.25","132.00",".00"
"2014-07-23","105.75","132.00",".00"
"2014-07-24","105.50","132.00",".00"
"2014-07-25","105.50","132.00",".00"
"2014-07-28","105.50","132.00",".00"
"2014-07-29","106.00","132.00",".00"
"2014-07-30","106.75","132.00",".00"
"2014-07-31","106.75","132.00",".00"
"2014-08-01","106.75","132.00",".00"
"2014-08-04","107.50","132.00",".00"
"2014-08-05","105.50","132.00",".00"
"2014-08-06","104.50","132.00",".00"
"2014-08-07","100.50","132.00",".00"
"2014-08-08","98.25","132.00",".00"
"2014-08-11","98.50","132.00",".00"
"2014-08-12","98.50","132.00",".00"
"2014-08-13","100.00","132.00",".00"
"2014-08-14","103.00","136.00",".00"
"2014-08-15","102.00","136.00",".00"
"2014-08-18","102.50","136.00",".00"
"2014-08-19","105.00","136.00",".00"
"2014-08-20","105.00","136.00",".00"
"2014-08-21","105.50","136.00",".00"
"2014-08-22","105.00","136.00",".00"
"2014-08-25","106.00","136.00",".00"
"2014-08-26","106.00","136.00",".00"
"2014-08-27","107.00","136.00",".00"
"2014-08-28","107.75","136.00",".00"
"2014-08-29","107.00","136.00",".00"
"2014-09-01","107.00","136.00",".00"
"2014-09-02","107.00","136.00",".00"
"2014-09-03","107.00","136.00",".00"
"2014-09-04","108.00","136.00",".00"
"2014-09-05","108.00","136.00",".00"
"2014-09-08","108.00","136.00",".00"
"2014-09-09","104.50","136.00",".00"
"2014-09-10","104.50","136.00",".00"
"2014-09-11","104.75","136.00",".00"
"2014-09-12","104.75","136.00",".00"
"2014-09-15","103.25","136.00",".00"
"2014-09-16","102.00","136.00",".00"
"2014-09-17","103.75","136.00",".00"
"2014-09-18","102.25","136.00",".00"
"2014-09-19","104.50","136.00",".00"
"2014-09-22","106.25","136.00",".00"
"2014-09-23","106.50","136.00",".00"
"2014-09-24","106.25","136.00",".00"
"2014-09-25","106.25","136.00",".00"
"2014-09-26","108.00","136.00",".00"
"2014-09-29","108.75","136.00",".00"
"2014-09-30","111.50","136.00",".00"
"2014-10-01","105.00","136.00",".00"
"2014-10-02","104.00","136.00",".00"
"2014-10-03","105.00","136.00",".00"
"2014-10-06","107.25","136.00",".00"
"2014-10-07","106.25","136.00",".00"
"2014-10-08","104.75","136.00",".00"
"2014-10-09","101.00","136.00",".00"
"2014-10-10","99.75","136.00",".00"
"2014-10-13","100.75","136.00",".00"
"2014-10-14","100.50","136.00",".00"
"2014-10-15","98.25","136.00",".00"
"2014-10-16","96.00","136.00",".00"
"2014-10-17","100.25","136.00",".00"
"2014-10-20","101.25","132.00",".00"
"2014-10-21","103.00","132.00",".00"
"2014-10-22","103.00","132.00",".00"
"2014-10-23","103.00","132.00",".00"
"2014-10-24","101.75","132.00",".00"
"2014-10-27","105.00","132.00",".00"
"2014-10-28","103.50","132.00",".00"
"2014-10-29","100.00","132.00",".00"
"2014-10-30","102.00","132.00",".00"
"2014-10-31","101.50","132.00",".00"
"2014-11-03","100.00","132.00",".00"
"2014-11-04","100.00","132.00",".00"
"2014-11-05","102.50","132.00",".00"
"2014-11-06","101.75","132.00",".00"
"2014-11-07","102.00","132.00",".00"
"2014-11-10","102.25","132.00",".00"
"2014-11-11","102.00","132.00",".00"
"2014-11-12","103.50","132.00",".00"
"2014-11-13","104.50","132.00",".00"
"2014-11-14","106.00","132.00",".00"
"2014-11-17","105.00","132.00",".00"
"2014-11-18","105.00","132.00",".00"
"2014-11-19","106.50","132.00",".00"
"2014-11-20","104.00","132.00",".00"
"2014-11-21","102.50","132.00",".00"
"2014-11-24","102.75","132.00",".00"
"2014-11-25","103.25","132.00",".00"
"2014-11-26","104.00","132.00",".00"
"2014-11-27","104.00","132.00",".00"
"2014-11-28","104.00","132.00",".00"
"2014-12-01","101.00","132.00",".00"
"2014-12-02","100.75","132.00",".00"
"2014-12-03","103.25","132.00",".00"
"2014-12-04","100.25","132.00",".00"
"2014-12-05","102.75","132.00",".00"
"2014-12-08","105.00","132.00",".00"
"2014-12-09","102.75","132.00",".00"
"2014-12-10","105.00","132.00",".00"
"2014-12-11","105.00","132.00",".00"
"2014-12-12","104.00","132.00",".00"
"2014-12-15","103.75","132.00",".00"
"2014-12-16","101.75","132.00",".00"
"2014-12-17","98.00","132.00",".00"
"2014-12-18","98.75","132.00",".00"
"2014-12-19","100.00","132.00",".00"
"2014-12-22","100.00","132.00",".00"
"2014-12-23","100.00","132.00",".00"
"2014-12-24","100.00","132.00",".00"
"2014-12-25","100.00","132.00",".00"
"2014-12-26","100.00","132.00",".00"
"2014-12-29","100.00","132.00",".00"
"2014-12-30","99.25","132.00",".00"
"2014-12-31","99.25","132.00",".00"
"2015-01-01","99.25","132.00",".00"
"2015-01-02","100.00","132.00",".00"
"2015-01-05","100.00","132.00",".00"
"2015-01-06","100.00","132.00",".00"
"2015-01-07","98.75","132.00",".00"
"2015-01-08","102.75","132.00",".00"
"2015-01-09","100.50","132.00",".00"
"2015-01-12","99.50","132.00",".00"
"2015-01-13","99.25","132.00",".00"
"2015-01-14","99.00","132.00",".00"
"2015-01-15","98.50","132.00",".00"
"2015-01-16","98.50","132.00",".00"
"2015-01-19","97.00","132.00",".00"
"2015-01-20","96.50","132.00",".00"
"2015-01-21","96.50","132.00",".00"
"2015-01-22","93.00","132.00",".00"
"2015-01-23","97.00","132.00",".00"
"2015-01-26","97.00","132.00",".00"
"2015-01-27","96.00","132.00",".00"
"2015-01-28","98.25","132.00",".00"
"2015-01-29","97.25","132.00",".00"
"2015-01-30","98.75","132.00",".00"
"2015-02-02","97.50","132.00",".00"
"2015-02-03","99.25","132.00",".00"
"2015-02-04","99.25","132.00",".00"
"2015-02-05","99.00","132.00",".00"
"2015-02-06","99.00","132.00",".00"
"2015-02-09","95.25","133.00",".00"
"2015-02-10","98.75","133.00",".00"
"2015-02-11","100.00","133.00",".00"
"2015-02-12","102.25","133.00",".00"
"2015-02-13","100.00","133.00",".00"
"2015-02-16","103.00","133.00",".00"
"2015-02-17","103.75","133.00",".00"
"2015-02-18","104.00","133.00",".00"
"2015-02-19","103.50","133.00",".00"
"2015-02-20","103.50","133.00",".00"
"2015-02-23","104.00","133.00",".00"
"2015-02-24","104.75","133.00",".00"
"2015-02-25","103.00","133.00",".00"
"2015-02-26","106.25","133.00",".00"
"2015-02-27","107.75","133.00",".00"
"2015-03-02","106.50","133.00",".00"
"2015-03-03","106.50","133.00",".00"
"2015-03-04","105.50","133.00",".00"
"2015-03-05","103.50","133.00",".00"
"2015-03-06","103.00","133.00",".00"
"2015-03-09","103.00","133.00",".00"
"2015-03-10","108.00","133.00",".00"
"2015-03-11","107.75","133.00",".00"
"2015-03-12","104.50","133.00",".00"
"2015-03-13","106.25","133.00",".00"
"2015-03-16","106.00","133.00",".00"
"2015-03-17","105.50","133.00",".00"
"2015-03-18","103.00","133.00",".00"
"2015-03-19","105.50","133.00",".00"
"2015-03-20","106.00","133.00",".00"
"2015-03-23","104.50","133.00",".00"
"2015-03-24","104.50","133.00",".00"
"2015-03-25","106.75","133.00",".00"
"2015-03-26","106.25","133.00",".00"
"2015-03-27","106.25","133.00",".00"
"2015-03-30","108.25","133.00",".00"
"2015-03-31","108.00","133.00",".00"
"2015-04-01","108.00","133.00",".00"
"2015-04-02","108.00","133.00",".00"
"2015-04-03","108.00","133.00",".00"
"2015-04-06","108.00","133.00",".00"
"2015-04-07","109.00","133.00",".00"
"2015-04-08","108.00","133.00",".00"
"2015-04-09","105.75","133.00",".00"
"2015-04-10","105.75","133.00",".00"
"2015-04-13","106.75","133.00",".00"
"2015-04-14","107.00","133.00",".00"
"2015-04-15","108.50","133.00",".00"
"2015-04-16","107.00","133.00",".00"
"2015-04-17","106.75","133.00",".00"
"2015-04-20","109.25","133.00",".00"
"2015-04-21","109.25","133.00",".00"
"2015-04-22","106.75","133.00",".00"
"2015-04-23","106.50","133.00",".00"
"2015-04-24","108.00","133.00",".00"
"2015-04-27","106.75","133.00",".00"
"2015-04-28","107.00","138.00",".00"
"2015-04-29","106.50","138.00",".00"
"2015-04-30","106.50","138.00",".00"
"2015-05-01","106.50","138.00",".00"
"2015-05-04","104.50","138.00",".00"
"2015-05-05","106.75","138.00",".00"
"2015-05-06","105.00","138.00",".00"
"2015-05-07","105.50","138.00",".00"
"2015-05-08","107.50","138.00",".00"
"2015-05-11","107.00","138.00",".00"
"2015-05-12","108.00","138.00",".00"
"2015-05-13","106.50","138.00",".00"
"2015-05-14","106.50","138.00",".00"
"2015-05-15","108.00","138.00",".00"
"2015-05-18","109.00","138.00",".00"
"2015-05-19","109.00","138.00",".00"
"2015-05-20","106.50","138.00",".00"
"2015-05-21","105.00","138.00",".00"
"2015-05-22","107.75","138.00",".00"
"2015-05-25","109.00","138.00",".00"
"2015-05-26","108.00","138.00",".00"
"2015-05-27","106.00","138.00",".00"
"2015-05-28","106.25","138.00",".00"
"2015-05-29","108.00","138.00",".00"
"2015-06-01","112.50","138.00",".00"
"2015-06-02","115.00","138.00",".00"
"2015-06-03","119.00","138.00",".00"
"2015-06-04","117.00","138.00",".00"
"2015-06-05","116.50","138.00",".00"
"2015-06-08","116.75","138.00",".00"
"2015-06-09","115.75","138.00",".00"
"2015-06-10","115.25","138.00",".00"
"2015-06-11","114.75","138.00",".00"
"2015-06-12","116.75","138.00",".00"
"2015-06-15","115.00","138.00",".00"
"2015-06-16","112.50","138.00",".00"
"2015-06-17","115.75","138.00",".00"
"2015-06-18","115.00","138.00",".00"
"2015-06-19","115.00","138.00",".00"
"2015-06-22","115.25","138.00",".00"
"2015-06-23","115.25","138.00",".00"
"2015-06-24","114.75","138.00",".00"
"2015-06-25","115.00","138.00",".00"
"2015-06-26","116.50","138.00",".00"
"2015-06-29","112.00","138.00",".00"
"2015-06-30","111.75","138.00",".00"
"2015-07-01","116.75","138.00",".00"
"2015-07-02","116.75","138.00",".00"
"2015-07-03","116.75","138.00",".00"
"2015-07-06","115.00","138.00",".00"
"2015-07-07","116.00","138.00",".00"
"2015-07-08","118.50","138.00",".00"
"2015-07-09","118.00","138.00",".00"
"2015-07-10","117.00","138.00",".00"
"2015-07-13","120.00","138.00",".00"
"2015-07-14","118.00","147.00",".00"
"2015-07-15","114.00","147.00",".00"
"2015-07-16","119.50","147.00",".00"
"2015-07-17","119.50","147.00",".00"
"2015-07-20","120.00","147.00",".00"
"2015-07-21","121.00","147.00",".00"
"2015-07-22","123.50","147.00",".00"
"2015-07-23","121.50","147.00",".00"
"2015-07-24","121.50","147.00",".00"
"2015-07-27","120.00","147.00",".00"
"2015-07-28","119.00","147.00",".00"
"2015-07-29","122.00","147.00",".00"
"2015-07-30","121.00","147.00",".00"
"2015-07-31","121.00","147.00",".00"
"2015-08-03","121.75","147.00",".00"
"2015-08-04","121.25","147.00",".00"
"2015-08-05","118.00","147.00",".00"
"2015-08-06","118.50","147.00",".00"
"2015-08-07","119.25","147.00",".00"
"2015-08-10","118.50","147.00",".00"
"2015-08-11","119.75","147.00",".00"
"2015-08-12","118.50","147.00",".00"
"2015-08-13","119.00","147.00",".00"
"2015-08-14","117.25","147.00",".00"
"2015-08-17","116.50","147.00",".00"
"2015-08-18","118.75","147.00",".00"
"2015-08-19","117.00","147.00",".00"
"2015-08-20","111.75","147.00",".00"
"2015-08-21","111.75","147.00",".00"
"2015-08-24","107.25","147.00",".00"
"2015-08-25","109.00","147.00",".00"
"2015-08-26","109.50","147.00",".00"
"2015-08-27","111.50","147.00",".00"
"2015-08-28","113.25","147.00",".00"
"2015-08-31","111.75","147.00",".00"
"2015-09-01","111.75","147.00",".00"
"2015-09-02","113.25","147.00",".00"
"2015-09-03","116.25","147.00",".00"
"2015-09-04","114.50","147.00",".00"
"2015-09-07","114.50","147.00",".00"
"2015-09-08","114.50","147.00",".00"
"2015-09-09","114.50","147.00",".00"
"2015-09-10","113.50","147.00",".00"
"2015-09-11","114.00","147.00",".00"
"2015-09-14","110.25","147.00",".00"
"2015-09-15","108.25","147.00",".00"
"2015-09-16","107.25","147.00",".00"
"2015-09-17","105.00","147.00",".00"
"2015-09-18","107.75","147.00",".00"
"2015-09-21","107.00","147.00",".00"
"2015-09-22","104.50","147.00",".00"
"2015-09-23","105.00","147.00",".00"
"2015-09-24","103.00","147.00",".00"
"2015-09-25","106.00","147.00",".00"
"2015-09-28","103.75","147.00",".00"
"2015-09-29","104.00","147.00",".00"
"2015-09-30","103.50","147.00",".00"
"2015-10-01","106.25","147.00",".00"
"2015-10-02","106.25","147.00",".00"
"2015-10-05","108.00","147.00",".00"
"2015-10-06","108.00","147.00",".00"
"2015-10-07","108.00","147.00",".00"
"2015-10-08","109.00","147.00",".00"
"2015-10-09","108.00","147.00",".00"
"2015-10-12","110.00","147.00",".00"
"2015-10-13","109.75","147.00",".00"
"2015-10-14","108.25","147.00",".00"
"2015-10-15","110.75","147.00",".00"
"2015-10-16","112.25","147.00",".00"
"2015-10-19","110.50","142.00",".00"
"2015-10-20","111.25","142.00",".00"
"2015-10-21","111.00","142.00",".00"
"2015-10-22","111.25","142.00",".00"
"2015-10-23","113.00","142.00",".00"
"2015-10-26","111.50","142.00",".00"
"2015-10-27","111.50","142.00",".00"
"2015-10-28","108.25","142.00",".00"
"2015-10-29","108.25","142.00",".00"
"2015-10-30","106.50","142.00",".00"
"2015-11-02","107.00","142.00",".00"
"2015-11-03","107.50","142.00",".00"
"2015-11-04","107.50","142.00",".00"
"2015-11-05","107.50","142.00",".00"
"2015-11-06","108.75","142.00",".00"
"2015-11-09","108.25","142.00",".00"
"2015-11-10","108.00","142.00",".00"
"2015-11-11","107.75","142.00",".00"
"2015-11-12","109.50","142.00",".00"
"2015-11-13","110.25","142.00",".00"
"2015-11-16","111.50","142.00",".00"
"2015-11-17","110.00","142.00",".00"
"2015-11-18","111.75","142.00",".00"
"2015-11-19","111.75","142.00",".00"
"2015-11-20","111.25","142.00",".00"
"2015-11-23","111.25","142.00",".00"
"2015-11-24","110.00","142.00",".00"
"2015-11-25","111.25","142.00",".00"
"2015-11-26","113.00","142.00",".00"
"2015-11-27","114.50","142.00",".00"
"2015-11-30","113.00","142.00",".00"
"2015-12-01","113.25","142.00",".00"
"2015-12-02","114.00","142.00",".00"
"2015-12-03","113.00","142.00",".00"
"2015-12-04","112.75","142.00",".00"
"2015-12-07","114.75","142.00",".00"
"2015-12-08","111.50","142.00",".00"
"2015-12-09","111.50","142.00",".00"
"2015-12-10","111.00","142.00",".00"
"2015-12-11","111.00","142.00",".00"
"2015-12-14","109.00","142.00",".00"
"2015-12-15","113.00","142.00",".00"
"2015-12-16","113.00","142.00",".00"
"2015-12-17","113.00","142.00",".00"
"2015-12-18","110.00","142.00",".00"
"2015-12-21","110.00","142.00",".00"
"2015-12-22","110.50","142.00",".00"
"2015-12-23","111.00","142.00",".00"
"2015-12-24","111.00","142.00",".00"
"2015-12-25","111.00","142.00",".00"
"2015-12-28","114.00","142.00",".00"
"2015-12-29","115.00","142.00",".00"
"2015-12-30","114.50","142.00",".00"
"2015-12-31","114.50","142.00",".00"
"2016-01-01","114.50","142.00",".00"
"2016-01-04","111.50","142.00",".00"
"2016-01-05","111.50","142.00",".00"
"2016-01-06","111.50","142.00",".00"
"2016-01-07","109.50","142.00",".00"
"2016-01-08","108.25","142.00",".00"
"2016-01-11","113.00","142.00",".00"
"2016-01-12","112.25","142.00",".00"
"2016-01-13","115.00","142.00",".00"
"2016-01-14","107.75","142.00",".00"
"2016-01-15","108.00","142.00",".00"
"2016-01-18","108.00","142.00",".00"
"2016-01-19","108.50","142.00",".00"
"2016-01-20","107.00","142.00",".00"
"2016-01-21","107.75","142.00",".00"
"2016-01-22","108.00","142.00",".00"
"2016-01-25","109.50","142.00",".00"
"2016-01-26","110.00","142.00",".00"
"2016-01-27","110.00","142.00",".00"
"2016-01-28","110.00","142.00",".00"
"2016-01-29","110.50","142.00",".00"
"2016-02-01","108.25","142.00",".00"
"2016-02-02","108.25","142.00",".00"
"2016-02-03","106.25","142.00",".00"
"2016-02-04","107.00","142.00",".00"
"2016-02-05","107.25","142.00",".00"
"2016-02-08","106.50","142.00",".00"
"2016-02-09","108.00","142.00",".00"
"2016-02-10","107.50","142.00",".00"
"2016-02-11","106.00","142.00",".00"
"2016-02-12","108.00","142.00",".00"
"2016-02-15","110.00","142.00",".00"
"2016-02-16","109.00","142.00",".00"
"2016-02-17","109.25","143.00",".00"
"2016-02-18","114.00","143.00",".00"
"2016-02-19","109.50","143.00",".00"
"2016-02-22","109.50","143.00",".00"
"2016-02-23","108.75","143.00",".00"
"2016-02-24","109.00","143.00",".00"
"2016-02-25","111.00","143.00",".00"
"2016-02-26","112.00","143.00",".00"
"2016-02-29","112.75","143.00",".00"
"2016-03-01","113.00","143.00",".00"
"2016-03-02","116.00","143.00",".00"
"2016-03-03","116.00","143.00",".00"
"2016-03-04","115.00","143.00",".00"
"2016-03-07","113.00","143.00",".00"
"2016-03-08","110.50","143.00",".00"
"2016-03-09","114.00","143.00",".00"
"2016-03-10","113.25","143.00",".00"
"2016-03-11","113.50","143.00",".00"
"2016-03-14","113.25","143.00",".00"
"2016-03-15","113.50","143.00",".00"
"2016-03-16","113.75","143.00",".00"
"2016-03-17","115.00","143.00",".00"
"2016-03-18","115.00","143.00",".00"
"2016-03-21","113.75","143.00",".00"
"2016-03-22","115.00","143.00",".00"
"2016-03-23","115.00","143.00",".00"
"2016-03-24","114.75","143.00",".00"
"2016-03-25","114.75","143.00",".00"
"2016-03-28","114.75","143.00",".00"
"2016-03-29","114.00","143.00",".00"
"2016-03-30","115.00","143.00",".00"
"2016-03-31","115.00","143.00",".00"
"2016-04-01","115.00","143.00",".00"
"2016-04-04","114.25","143.00",".00"
"2016-04-05","113.75","143.00",".00"
"2016-04-06","112.00","143.00",".00"
"2016-04-07","112.50","143.00",".00"
"2016-04-08","115.00","143.00",".00"
"2016-04-11","115.50","143.00",".00"
"2016-04-12","115.50","143.00",".00"
"2016-04-13","115.50","143.00",".00"
"2016-04-14","113.00","143.00",".00"
"2016-04-15","114.75","143.00",".00"
"2016-04-18","115.75","143.00",".00"
"2016-04-19","113.00","143.00",".00"
"2016-04-20","112.00","143.00",".00"
"2016-04-21","111.50","143.00",".00"
"2016-04-22","111.75","143.00",".00"
"2016-04-25","114.25","143.00",".00"
"2016-04-26","114.25","143.00",".00"
"2016-04-27","114.25","143.00",".00"
"2016-04-28","114.25","143.00",".00"
"2016-04-29","114.00","143.00",".00"
"2016-05-02","111.25","143.00",".00"
"2016-05-03","113.50","143.00",".00"
"2016-05-04","114.25","143.00",".00"
"2016-05-05","114.25","143.00",".00"
"2016-05-06","111.25","143.00",".00"
"2016-05-09","113.75","143.00",".00"
"2016-05-10","114.50","146.00",".00"
"2016-05-11","113.00","146.00",".00"
"2016-05-12","112.00","146.00",".00"
"2016-05-13","112.75","146.00",".00"
"2016-05-16","113.00","146.00",".00"
"2016-05-17","113.00","146.00",".00"
"2016-05-18","113.50","146.00",".00"
"2016-05-19","113.50","146.00",".00"
"2016-05-20","113.50","146.00",".00"
"2016-05-23","123.25","146.00",".00"
"2016-05-24","124.50","146.00",".00"
"2016-05-25","124.50","146.00",".00"
"2016-05-26","127.50","146.00",".00"
"2016-05-27","127.50","146.00",".00"
"2016-05-30","123.50","146.00",".00"
"2016-05-31","121.25","146.00",".00"
"2016-06-01","126.25","146.00",".00"
"2016-06-02","128.00","146.00",".00"
"2016-06-03","125.50","146.00",".00"
"2016-06-06","125.50","146.00",".00"
"2016-06-07","122.25","146.00",".00"
"2016-06-08","124.50","146.00",".00"
"2016-06-09","125.00","146.00",".00"
"2016-06-10","123.00","146.00",".00"
"2016-06-13","121.75","146.00",".00"
"2016-06-14","121.75","146.00",".00"
"2016-06-15","122.00","146.00",".00"
"2016-06-16","120.75","146.00",".00"
"2016-06-17","121.50","146.00",".00"
"2016-06-20","121.50","146.00",".00"
"2016-06-21","119.50","146.00",".00"
"2016-06-22","118.25","146.00",".00"
"2016-06-23","120.00","146.00",".00"
"2016-06-24","120.00","146.00",".00"
"2016-06-27","117.00","146.00",".00"
"2016-06-28","125.50","146.00",".00"
"2016-06-29","126.25","146.00",".00"
"2016-06-30","129.00","146.00",".00"
"2016-07-01","126.00","146.00",".00"
"2016-07-04","128.00","146.00",".00"
"2016-07-05","128.00","146.00",".00"
"2016-07-06","128.00","146.00",".00"
"2016-07-07","128.50","146.00",".00"
"2016-07-08","129.50","146.00",".00"
"2016-07-11","133.00","146.00",".00"
"2016-07-12","133.50","146.00",".00"
"2016-07-13","132.50","146.00",".00"
"2016-07-14","132.50","146.00",".00"
"2016-07-15","133.00","143.00",".00"
"2016-07-18","134.50","143.00",".00"
"2016-07-19","130.00","143.00",".00"
"2016-07-20","134.00","143.00",".00"
"2016-07-21","134.00","143.00",".00"
"2016-07-22","134.25","143.00",".00"
"2016-07-25","134.75","143.00",".00"
"2016-07-26","133.00","143.00",".00"
"2016-07-27","132.00","143.00",".00"
"2016-07-28","132.00","143.00",".00"
"2016-07-29","132.00","143.00",".00"
"2016-08-01","135.50","143.00",".00"
"2016-08-02","134.00","143.00",".00"
"2016-08-03","134.50","143.00",".00"
"2016-08-04","137.50","143.00",".00"
"2016-08-05","136.50","143.00",".00"
"2016-08-08","137.50","143.00",".00"
"2016-08-09","138.00","143.00",".00"
"2016-08-10","140.25","143.00",".00"
"2016-08-11","144.50","143.00",".00"
"2016-08-12","143.50","143.00",".00"
"2016-08-15","146.50","143.00",".00"
"2016-08-16","147.00","143.00",".00"
"2016-08-17","147.75","143.00",".00"
"2016-08-18","152.00","143.00",".00"
"2016-08-19","154.00","143.00",".00"
"2016-08-22","157.50","143.00",".00"
"2016-08-23","152.00","143.00",".00"
"2016-08-24","152.00","143.00",".00"
"2016-08-25","154.00","143.00",".00"
"2016-08-26","159.00","143.00",".00"
"2016-08-29","157.00","143.00",".00"
"2016-08-30","150.00","143.00",".00"
"2016-08-31","157.00","143.00",".00"
"2016-09-01","153.50","143.00",".00"
"2016-09-02","157.00","143.00",".00"
"2016-09-05","153.00","143.00",".00"
"2016-09-06","155.00","143.00",".00"
"2016-09-07","152.00","143.00",".00"
"2016-09-08","152.00","143.00",".00"
"2016-09-09","156.00","143.00",".00"
"2016-09-12","156.00","143.00",".00"
"2016-09-13","158.00","143.00",".00"
"2016-09-14","157.00","143.00",".00"
"2016-09-15","159.00","143.00",".00"
"2016-09-16","156.50","143.00",".00"
"2016-09-19","150.50","143.00",".00"
"2016-09-20","151.00","143.00",".00"
"2016-09-21","152.00","143.00",".00"
"2016-09-22","154.50","143.00",".00"
"2016-09-23","155.00","143.00",".00"
"2016-09-26","155.00","143.00",".00"
"2016-09-27","156.00","143.00",".00"
"2016-09-28","154.00","143.00",".00"
"2016-09-29","152.00","143.00",".00"
"2016-09-30","152.00","143.00",".00"
"2016-10-03","153.00","143.00",".00"
"2016-10-04","153.00","143.00",".00"
"2016-10-05","157.50","143.00",".00"
"2016-10-06","157.00","143.00",".00"
"2016-10-07","154.50","143.00",".00"
"2016-10-10","157.00","143.00",".00"
"2016-10-11","157.00","143.00",".00"
"2016-10-12","156.50","143.00",".00"
"2016-10-13","157.00","143.00",".00"
"2016-10-14","158.00","143.00",".00"
"2016-10-17","153.50","143.00",".00"
"2016-10-18","162.50","159.00",".00"
"2016-10-19","160.00","159.00",".00"
"2016-10-20","154.00","159.00",".00"
"2016-10-21","151.00","159.00",".00"
"2016-10-24","158.00","159.00",".00"
"2016-10-25","154.50","159.00",".00"
"2016-10-26","159.00","159.00",".00"
"2016-10-27","154.00","159.00",".00"
"2016-10-28","155.00","159.00",".00"
