"DATUM","PRIS","SUBSTANSVÄRDE","BERÄKNAT_SUBSTANSVÄRDE"
"2014-07-21","313.80","365.00",".00"
"2014-07-22","313.40","365.00",".00"
"2014-07-23","314.60","365.00",".00"
"2014-07-24","314.10","365.00",".00"
"2014-07-25","311.60","365.00",".00"
"2014-07-28","314.30","365.00",".00"
"2014-07-29","316.20","365.00",".00"
"2014-07-30","314.10","365.00",".00"
"2014-07-31","309.70","365.00",".00"
"2014-08-01","305.50","365.00",".00"
"2014-08-04","305.00","365.00",".00"
"2014-08-05","306.40","365.00",".00"
"2014-08-06","298.40","365.00",".00"
"2014-08-07","293.20","365.00",".00"
"2014-08-08","290.00","365.00",".00"
"2014-08-11","296.90","365.00",".00"
"2014-08-12","297.10","365.00",".00"
"2014-08-13","298.90","365.00",".00"
"2014-08-14","299.00","365.00",".00"
"2014-08-15","297.40","365.00",".00"
"2014-08-18","300.10","365.00",".00"
"2014-08-19","303.00","365.00",".00"
"2014-08-20","303.00","365.00",".00"
"2014-08-21","303.40","365.00",".00"
"2014-08-22","304.00","365.00",".00"
"2014-08-25","303.60","365.00",".00"
"2014-08-26","303.50","365.00",".00"
"2014-08-27","305.00","365.00",".00"
"2014-08-28","303.00","376.00",".00"
"2014-08-29","303.30","376.00",".00"
"2014-09-01","301.30","376.00",".00"
"2014-09-02","300.00","376.00",".00"
"2014-09-03","300.00","376.00",".00"
"2014-09-04","297.60","376.00",".00"
"2014-09-05","295.80","376.00",".00"
"2014-09-08","296.50","376.00",".00"
"2014-09-09","292.50","376.00",".00"
"2014-09-10","291.10","376.00",".00"
"2014-09-11","290.00","376.00",".00"
"2014-09-12","290.40","376.00",".00"
"2014-09-15","290.00","376.00",".00"
"2014-09-16","288.20","376.00",".00"
"2014-09-17","290.30","376.00",".00"
"2014-09-18","290.50","376.00",".00"
"2014-09-19","291.20","376.00",".00"
"2014-09-22","290.10","376.00",".00"
"2014-09-23","287.80","376.00",".00"
"2014-09-24","288.50","376.00",".00"
"2014-09-25","287.70","376.00",".00"
"2014-09-26","288.90","376.00",".00"
"2014-09-29","288.40","376.00",".00"
"2014-09-30","288.90","376.00",".00"
"2014-10-01","286.30","376.00",".00"
"2014-10-02","283.20","376.00",".00"
"2014-10-03","286.50","376.00",".00"
"2014-10-06","286.40","376.00",".00"
"2014-10-07","280.00","376.00",".00"
"2014-10-08","278.00","376.00",".00"
"2014-10-09","280.00","376.00",".00"
"2014-10-10","276.90","376.00",".00"
"2014-10-13","275.30","376.00",".00"
"2014-10-14","276.30","376.00",".00"
"2014-10-15","270.00","376.00",".00"
"2014-10-16","272.50","376.00",".00"
"2014-10-17","283.00","376.00",".00"
"2014-10-20","285.90","376.00",".00"
"2014-10-21","292.30","376.00",".00"
"2014-10-22","292.50","376.00",".00"
"2014-10-23","303.00","376.00",".00"
"2014-10-24","303.10","376.00",".00"
"2014-10-27","303.50","376.00",".00"
"2014-10-28","305.20","376.00",".00"
"2014-10-29","305.80","376.00",".00"
"2014-10-30","305.90","376.00",".00"
"2014-10-31","309.90","376.00",".00"
"2014-11-03","311.80","376.00",".00"
"2014-11-04","311.80","376.00",".00"
"2014-11-05","311.30","376.00",".00"
"2014-11-06","314.50","376.00",".00"
"2014-11-07","312.30","376.00",".00"
"2014-11-10","316.80","376.00",".00"
"2014-11-11","319.20","376.00",".00"
"2014-11-12","321.10","376.00",".00"
"2014-11-13","322.60","376.00",".00"
"2014-11-14","325.40","376.00",".00"
"2014-11-17","322.20","376.00",".00"
"2014-11-18","326.70","376.00",".00"
"2014-11-19","324.60","376.00",".00"
"2014-11-20","323.10","376.00",".00"
"2014-11-21","326.20","376.00",".00"
"2014-11-24","327.70","361.00",".00"
"2014-11-25","329.00","361.00",".00"
"2014-11-26","329.00","361.00",".00"
"2014-11-27","332.00","361.00",".00"
"2014-11-28","335.30","361.00",".00"
"2014-12-01","332.80","361.00",".00"
"2014-12-02","333.20","361.00",".00"
"2014-12-03","335.20","361.00",".00"
"2014-12-04","328.20","361.00",".00"
"2014-12-05","331.30","361.00",".00"
"2014-12-08","335.40","361.00",".00"
"2014-12-09","330.80","361.00",".00"
"2014-12-10","333.10","361.00",".00"
"2014-12-11","330.00","361.00",".00"
"2014-12-12","326.80","361.00",".00"
"2014-12-15","325.70","361.00",".00"
"2014-12-16","323.30","361.00",".00"
"2014-12-17","322.70","361.00",".00"
"2014-12-18","336.40","361.00",".00"
"2014-12-19","343.10","361.00",".00"
"2014-12-22","341.00","361.00",".00"
"2014-12-23","344.10","361.00",".00"
"2014-12-24","344.10","361.00",".00"
"2014-12-25","344.10","361.00",".00"
"2014-12-26","344.10","361.00",".00"
"2014-12-29","339.10","361.00",".00"
"2014-12-30","338.20","361.00",".00"
"2014-12-31","338.20","361.00",".00"
"2015-01-01","338.20","361.00",".00"
"2015-01-02","337.00","361.00",".00"
"2015-01-05","340.50","361.00",".00"
"2015-01-06","340.50","361.00",".00"
"2015-01-07","328.20","361.00",".00"
"2015-01-08","337.50","361.00",".00"
"2015-01-09","337.90","361.00",".00"
"2015-01-12","338.80","361.00",".00"
"2015-01-13","340.20","361.00",".00"
"2015-01-14","332.40","361.00",".00"
"2015-01-15","336.30","361.00",".00"
"2015-01-16","338.20","361.00",".00"
"2015-01-19","339.40","361.00",".00"
"2015-01-20","339.30","361.00",".00"
"2015-01-21","340.30","361.00",".00"
"2015-01-22","350.50","361.00",".00"
"2015-01-23","352.10","361.00",".00"
"2015-01-26","357.70","361.00",".00"
"2015-01-27","354.00","361.00",".00"
"2015-01-28","359.70","361.00",".00"
"2015-01-29","361.10","361.00",".00"
"2015-01-30","362.60","361.00",".00"
"2015-02-02","364.80","361.00",".00"
"2015-02-03","366.60","361.00",".00"
"2015-02-04","360.70","361.00",".00"
"2015-02-05","367.60","361.00",".00"
"2015-02-06","368.00","361.00",".00"
"2015-02-09","364.60","361.00",".00"
"2015-02-10","368.60","361.00",".00"
"2015-02-11","365.40","361.00",".00"
"2015-02-12","374.30","361.00",".00"
"2015-02-13","381.20","361.00",".00"
"2015-02-16","383.60","361.00",".00"
"2015-02-17","382.20","361.00",".00"
"2015-02-18","386.20","361.00",".00"
"2015-02-19","386.60","398.00",".00"
"2015-02-20","392.50","398.00",".00"
"2015-02-23","399.30","398.00",".00"
"2015-02-24","402.00","398.00",".00"
"2015-02-25","403.80","398.00",".00"
"2015-02-26","400.50","398.00",".00"
"2015-02-27","402.20","398.00",".00"
"2015-03-02","402.40","398.00",".00"
"2015-03-03","394.70","398.00",".00"
"2015-03-04","388.00","398.00",".00"
"2015-03-05","393.50","398.00",".00"
"2015-03-06","387.60","398.00",".00"
"2015-03-09","386.00","398.00",".00"
"2015-03-10","380.50","398.00",".00"
"2015-03-11","382.30","398.00",".00"
"2015-03-12","381.50","398.00",".00"
"2015-03-13","381.90","398.00",".00"
"2015-03-16","386.70","398.00",".00"
"2015-03-17","384.00","398.00",".00"
"2015-03-18","389.00","398.00",".00"
"2015-03-19","391.20","398.00",".00"
"2015-03-20","394.20","398.00",".00"
"2015-03-23","390.10","398.00",".00"
"2015-03-24","390.20","398.00",".00"
"2015-03-25","387.40","398.00",".00"
"2015-03-26","383.70","398.00",".00"
"2015-03-27","385.00","398.00",".00"
"2015-03-30","393.60","398.00",".00"
"2015-03-31","394.20","398.00",".00"
"2015-04-01","392.30","398.00",".00"
"2015-04-02","397.60","398.00",".00"
"2015-04-03","397.60","398.00",".00"
"2015-04-06","397.60","398.00",".00"
"2015-04-07","396.90","398.00",".00"
"2015-04-08","398.50","398.00",".00"
"2015-04-09","399.00","398.00",".00"
"2015-04-10","401.00","398.00",".00"
"2015-04-13","395.60","398.00",".00"
"2015-04-14","396.00","398.00",".00"
"2015-04-15","398.70","398.00",".00"
"2015-04-16","387.60","398.00",".00"
"2015-04-17","379.30","398.00",".00"
"2015-04-20","386.60","398.00",".00"
"2015-04-21","389.30","398.00",".00"
"2015-04-22","391.10","398.00",".00"
"2015-04-23","391.20","398.00",".00"
"2015-04-24","388.20","398.00",".00"
"2015-04-27","400.80","398.00",".00"
"2015-04-28","392.40","398.00",".00"
"2015-04-29","386.10","398.00",".00"
"2015-04-30","392.30","398.00",".00"
"2015-05-01","392.30","398.00",".00"
"2015-05-04","389.90","398.00",".00"
"2015-05-05","378.60","398.00",".00"
"2015-05-06","371.50","398.00",".00"
"2015-05-07","375.50","398.00",".00"
"2015-05-08","377.90","398.00",".00"
"2015-05-11","379.20","398.00",".00"
"2015-05-12","374.00","398.00",".00"
"2015-05-13","375.00","398.00",".00"
"2015-05-14","375.00","398.00",".00"
"2015-05-15","385.10","398.00",".00"
"2015-05-18","385.60","398.00",".00"
"2015-05-19","390.30","398.00",".00"
"2015-05-20","387.60","398.00",".00"
"2015-05-21","390.10","398.00",".00"
"2015-05-22","391.20","398.00",".00"
"2015-05-25","390.00","398.00",".00"
"2015-05-26","386.00","398.00",".00"
"2015-05-27","392.70","398.00",".00"
"2015-05-28","392.50","451.00",".00"
"2015-05-29","389.50","451.00",".00"
"2015-06-01","390.60","451.00",".00"
"2015-06-02","387.10","451.00",".00"
"2015-06-03","388.80","451.00",".00"
"2015-06-04","384.20","451.00",".00"
"2015-06-05","375.80","451.00",".00"
"2015-06-08","375.60","451.00",".00"
"2015-06-09","376.60","451.00",".00"
"2015-06-10","383.10","451.00",".00"
"2015-06-11","384.00","451.00",".00"
"2015-06-12","378.60","451.00",".00"
"2015-06-15","372.30","451.00",".00"
"2015-06-16","377.00","451.00",".00"
"2015-06-17","369.50","451.00",".00"
"2015-06-18","368.20","451.00",".00"
"2015-06-19","368.20","451.00",".00"
"2015-06-22","380.10","451.00",".00"
"2015-06-23","380.90","451.00",".00"
"2015-06-24","376.40","451.00",".00"
"2015-06-25","376.30","451.00",".00"
"2015-06-26","380.60","451.00",".00"
"2015-06-29","370.50","451.00",".00"
"2015-06-30","368.20","451.00",".00"
"2015-07-01","376.50","451.00",".00"
"2015-07-02","371.00","451.00",".00"
"2015-07-03","369.90","451.00",".00"
"2015-07-06","366.60","451.00",".00"
"2015-07-07","363.00","451.00",".00"
"2015-07-08","365.30","451.00",".00"
"2015-07-09","375.00","451.00",".00"
"2015-07-10","384.20","451.00",".00"
"2015-07-13","391.30","451.00",".00"
"2015-07-14","389.80","451.00",".00"
"2015-07-15","390.10","451.00",".00"
"2015-07-16","394.00","451.00",".00"
"2015-07-17","393.00","451.00",".00"
"2015-07-20","400.80","451.00",".00"
"2015-07-21","403.80","451.00",".00"
"2015-07-22","400.90","451.00",".00"
"2015-07-23","401.90","451.00",".00"
"2015-07-24","399.60","451.00",".00"
"2015-07-27","390.80","451.00",".00"
"2015-07-28","390.10","451.00",".00"
"2015-07-29","390.00","451.00",".00"
"2015-07-30","392.70","451.00",".00"
"2015-07-31","393.40","451.00",".00"
"2015-08-03","393.20","451.00",".00"
"2015-08-04","390.80","451.00",".00"
"2015-08-05","395.20","451.00",".00"
"2015-08-06","392.20","451.00",".00"
"2015-08-07","389.20","451.00",".00"
"2015-08-10","401.80","451.00",".00"
"2015-08-11","405.70","451.00",".00"
"2015-08-12","394.70","451.00",".00"
"2015-08-13","402.70","451.00",".00"
"2015-08-14","406.50","451.00",".00"
"2015-08-17","416.00","451.00",".00"
"2015-08-18","418.10","451.00",".00"
"2015-08-19","410.10","451.00",".00"
"2015-08-20","403.20","451.00",".00"
"2015-08-21","394.00","451.00",".00"
"2015-08-24","378.00","451.00",".00"
"2015-08-25","383.00","451.00",".00"
"2015-08-26","388.90","451.00",".00"
"2015-08-27","396.60","423.00",".00"
"2015-08-28","398.40","423.00",".00"
"2015-08-31","407.90","423.00",".00"
"2015-09-01","398.30","423.00",".00"
"2015-09-02","401.20","423.00",".00"
"2015-09-03","409.20","423.00",".00"
"2015-09-04","401.40","423.00",".00"
"2015-09-07","404.30","423.00",".00"
"2015-09-08","406.80","423.00",".00"
"2015-09-09","411.10","423.00",".00"
"2015-09-10","409.50","423.00",".00"
"2015-09-11","408.00","423.00",".00"
"2015-09-14","403.30","423.00",".00"
"2015-09-15","401.70","423.00",".00"
"2015-09-16","409.10","423.00",".00"
"2015-09-17","408.80","423.00",".00"
"2015-09-18","404.10","423.00",".00"
"2015-09-21","406.00","423.00",".00"
"2015-09-22","397.70","423.00",".00"
"2015-09-23","401.40","423.00",".00"
"2015-09-24","395.40","423.00",".00"
"2015-09-25","401.90","423.00",".00"
"2015-09-28","394.50","423.00",".00"
"2015-09-29","394.80","423.00",".00"
"2015-09-30","403.80","423.00",".00"
"2015-10-01","398.80","423.00",".00"
"2015-10-02","401.60","423.00",".00"
"2015-10-05","410.80","423.00",".00"
"2015-10-06","413.50","423.00",".00"
"2015-10-07","409.00","423.00",".00"
"2015-10-08","413.20","423.00",".00"
"2015-10-09","416.90","423.00",".00"
"2015-10-12","423.40","423.00",".00"
"2015-10-13","417.40","423.00",".00"
"2015-10-14","409.90","423.00",".00"
"2015-10-15","411.50","423.00",".00"
"2015-10-16","411.30","423.00",".00"
"2015-10-19","414.40","423.00",".00"
"2015-10-20","416.30","423.00",".00"
"2015-10-21","410.90","423.00",".00"
"2015-10-22","417.90","423.00",".00"
"2015-10-23","426.00","423.00",".00"
"2015-10-26","428.20","423.00",".00"
"2015-10-27","428.00","423.00",".00"
"2015-10-28","433.80","423.00",".00"
"2015-10-29","433.60","423.00",".00"
"2015-10-30","435.70","423.00",".00"
"2015-11-02","436.80","423.00",".00"
"2015-11-03","440.20","423.00",".00"
"2015-11-04","445.80","423.00",".00"
"2015-11-05","450.90","423.00",".00"
"2015-11-06","455.70","423.00",".00"
"2015-11-09","454.40","423.00",".00"
"2015-11-10","451.80","423.00",".00"
"2015-11-11","454.40","423.00",".00"
"2015-11-12","451.30","423.00",".00"
"2015-11-13","448.50","423.00",".00"
"2015-11-16","450.20","423.00",".00"
"2015-11-17","454.80","423.00",".00"
"2015-11-18","452.10","423.00",".00"
"2015-11-19","455.70","423.00",".00"
"2015-11-20","454.80","423.00",".00"
"2015-11-23","453.60","423.00",".00"
"2015-11-24","449.20","423.00",".00"
"2015-11-25","449.90","423.00",".00"
"2015-11-26","453.10","419.00",".00"
"2015-11-27","452.60","419.00",".00"
"2015-11-30","466.00","419.00",".00"
"2015-12-01","471.70","419.00",".00"
"2015-12-02","476.90","419.00",".00"
"2015-12-03","467.20","419.00",".00"
"2015-12-04","467.70","419.00",".00"
"2015-12-07","474.90","419.00",".00"
"2015-12-08","465.10","419.00",".00"
"2015-12-09","459.80","419.00",".00"
"2015-12-10","458.40","419.00",".00"
"2015-12-11","449.90","419.00",".00"
"2015-12-14","448.50","419.00",".00"
"2015-12-15","457.90","419.00",".00"
"2015-12-16","456.90","419.00",".00"
"2015-12-17","460.60","419.00",".00"
"2015-12-18","457.00","419.00",".00"
"2015-12-21","452.10","419.00",".00"
"2015-12-22","452.80","419.00",".00"
"2015-12-23","459.80","419.00",".00"
"2015-12-24","459.80","419.00",".00"
"2015-12-25","459.80","419.00",".00"
"2015-12-28","461.60","419.00",".00"
"2015-12-29","467.10","419.00",".00"
"2015-12-30","467.40","419.00",".00"
"2015-12-31","467.40","419.00",".00"
"2016-01-01","467.40","419.00",".00"
"2016-01-04","456.10","419.00",".00"
"2016-01-05","456.30","419.00",".00"
"2016-01-06","456.30","419.00",".00"
"2016-01-07","441.80","419.00",".00"
"2016-01-08","438.80","419.00",".00"
"2016-01-11","435.70","419.00",".00"
"2016-01-12","443.20","419.00",".00"
"2016-01-13","443.50","419.00",".00"
"2016-01-14","432.70","419.00",".00"
"2016-01-15","423.10","419.00",".00"
"2016-01-18","419.50","419.00",".00"
"2016-01-19","426.10","419.00",".00"
"2016-01-20","413.50","419.00",".00"
"2016-01-21","418.10","419.00",".00"
"2016-01-22","429.30","419.00",".00"
"2016-01-25","430.70","419.00",".00"
"2016-01-26","432.00","419.00",".00"
"2016-01-27","431.40","419.00",".00"
"2016-01-28","431.40","419.00",".00"
"2016-01-29","437.80","419.00",".00"
"2016-02-01","430.70","419.00",".00"
"2016-02-02","428.50","419.00",".00"
"2016-02-03","422.70","419.00",".00"
"2016-02-04","422.40","419.00",".00"
"2016-02-05","416.90","419.00",".00"
"2016-02-08","400.30","419.00",".00"
"2016-02-09","406.20","419.00",".00"
"2016-02-10","411.70","419.00",".00"
"2016-02-11","402.60","419.00",".00"
"2016-02-12","410.30","419.00",".00"
"2016-02-15","421.40","419.00",".00"
"2016-02-16","416.20","419.00",".00"
"2016-02-17","426.00","419.00",".00"
"2016-02-18","426.20","419.00",".00"
"2016-02-19","425.70","419.00",".00"
"2016-02-22","431.20","419.00",".00"
"2016-02-23","426.70","419.00",".00"
"2016-02-24","427.30","419.00",".00"
"2016-02-25","434.20","444.00",".00"
"2016-02-26","436.30","444.00",".00"
"2016-02-29","433.00","444.00",".00"
"2016-03-01","440.70","444.00",".00"
"2016-03-02","435.10","444.00",".00"
"2016-03-03","433.30","444.00",".00"
"2016-03-04","436.70","444.00",".00"
"2016-03-07","432.00","444.00",".00"
"2016-03-08","428.50","444.00",".00"
"2016-03-09","429.30","444.00",".00"
"2016-03-10","425.80","444.00",".00"
"2016-03-11","431.70","444.00",".00"
"2016-03-14","434.70","444.00",".00"
"2016-03-15","432.30","444.00",".00"
"2016-03-16","434.70","444.00",".00"
"2016-03-17","434.00","444.00",".00"
"2016-03-18","435.70","444.00",".00"
"2016-03-21","438.00","444.00",".00"
"2016-03-22","437.10","444.00",".00"
"2016-03-23","442.60","444.00",".00"
"2016-03-24","440.00","444.00",".00"
"2016-03-25","440.00","444.00",".00"
"2016-03-28","440.00","444.00",".00"
"2016-03-29","437.70","444.00",".00"
"2016-03-30","445.10","444.00",".00"
"2016-03-31","444.00","444.00",".00"
"2016-04-01","448.30","444.00",".00"
"2016-04-04","448.00","444.00",".00"
"2016-04-05","445.50","444.00",".00"
"2016-04-06","448.90","444.00",".00"
"2016-04-07","440.10","444.00",".00"
"2016-04-08","449.30","444.00",".00"
"2016-04-11","447.40","444.00",".00"
"2016-04-12","446.10","444.00",".00"
"2016-04-13","449.30","444.00",".00"
"2016-04-14","449.90","444.00",".00"
"2016-04-15","443.50","444.00",".00"
"2016-04-18","444.20","444.00",".00"
"2016-04-19","456.40","444.00",".00"
"2016-04-20","454.20","444.00",".00"
"2016-04-21","454.30","444.00",".00"
"2016-04-22","436.10","444.00",".00"
"2016-04-25","436.30","444.00",".00"
"2016-04-26","438.10","444.00",".00"
"2016-04-27","441.30","444.00",".00"
"2016-04-28","440.20","444.00",".00"
"2016-04-29","436.10","444.00",".00"
"2016-05-02","435.00","444.00",".00"
"2016-05-03","431.30","444.00",".00"
"2016-05-04","433.10","444.00",".00"
"2016-05-05","433.10","444.00",".00"
"2016-05-06","432.70","444.00",".00"
"2016-05-09","440.10","444.00",".00"
"2016-05-10","444.00","444.00",".00"
"2016-05-11","440.00","444.00",".00"
"2016-05-12","439.90","444.00",".00"
"2016-05-13","445.00","444.00",".00"
"2016-05-16","446.70","444.00",".00"
"2016-05-17","450.00","444.00",".00"
"2016-05-18","451.50","444.00",".00"
"2016-05-19","448.50","444.00",".00"
"2016-05-20","453.50","444.00",".00"
"2016-05-23","457.80","444.00",".00"
"2016-05-24","461.00","444.00",".00"
"2016-05-25","460.00","444.00",".00"
"2016-05-26","466.40","474.00",".00"
"2016-05-27","478.10","474.00",".00"
"2016-05-30","477.70","474.00",".00"
"2016-05-31","481.30","474.00",".00"
"2016-06-01","474.20","474.00",".00"
"2016-06-02","478.50","474.00",".00"
"2016-06-03","474.50","474.00",".00"
"2016-06-06","474.50","474.00",".00"
"2016-06-07","475.00","474.00",".00"
"2016-06-08","477.00","474.00",".00"
"2016-06-09","473.70","474.00",".00"
"2016-06-10","465.40","474.00",".00"
"2016-06-13","454.80","474.00",".00"
"2016-06-14","449.00","474.00",".00"
"2016-06-15","451.00","474.00",".00"
"2016-06-16","442.60","474.00",".00"
"2016-06-17","449.50","474.00",".00"
"2016-06-20","461.70","474.00",".00"
"2016-06-21","465.90","474.00",".00"
"2016-06-22","467.90","474.00",".00"
"2016-06-23","474.50","474.00",".00"
"2016-06-24","474.50","474.00",".00"
"2016-06-27","452.50","474.00",".00"
"2016-06-28","460.70","474.00",".00"
"2016-06-29","473.80","474.00",".00"
"2016-06-30","478.70","474.00",".00"
"2016-07-01","487.40","474.00",".00"
"2016-07-04","484.50","474.00",".00"
"2016-07-05","481.90","474.00",".00"
"2016-07-06","475.40","474.00",".00"
"2016-07-07","475.70","474.00",".00"
"2016-07-08","478.80","474.00",".00"
"2016-07-11","490.60","474.00",".00"
"2016-07-12","493.30","474.00",".00"
"2016-07-13","493.70","474.00",".00"
"2016-07-14","496.70","474.00",".00"
"2016-07-15","493.50","474.00",".00"
"2016-07-18","497.00","474.00",".00"
"2016-07-19","500.50","474.00",".00"
"2016-07-20","507.00","474.00",".00"
"2016-07-21","504.00","474.00",".00"
"2016-07-22","506.00","474.00",".00"
"2016-07-25","509.50","474.00",".00"
"2016-07-26","514.50","474.00",".00"
"2016-07-27","517.50","474.00",".00"
"2016-07-28","513.00","474.00",".00"
"2016-07-29","515.00","474.00",".00"
"2016-08-01","515.00","474.00",".00"
"2016-08-02","513.00","474.00",".00"
"2016-08-03","507.00","474.00",".00"
"2016-08-04","509.00","474.00",".00"
"2016-08-05","511.00","474.00",".00"
"2016-08-08","510.00","474.00",".00"
"2016-08-09","513.50","474.00",".00"
"2016-08-10","517.50","474.00",".00"
"2016-08-11","517.50","474.00",".00"
"2016-08-12","514.50","474.00",".00"
"2016-08-15","519.50","474.00",".00"
"2016-08-16","516.00","474.00",".00"
"2016-08-17","511.00","474.00",".00"
"2016-08-18","514.00","474.00",".00"
"2016-08-19","511.50","474.00",".00"
"2016-08-22","509.00","474.00",".00"
"2016-08-23","511.50","474.00",".00"
"2016-08-24","517.50","474.00",".00"
"2016-08-25","523.50","504.00",".00"
"2016-08-26","520.50","504.00",".00"
"2016-08-29","520.00","504.00",".00"
"2016-08-30","524.50","504.00",".00"
"2016-08-31","523.50","504.00",".00"
"2016-09-01","531.00","504.00",".00"
"2016-09-02","539.50","504.00",".00"
"2016-09-05","540.50","504.00",".00"
"2016-09-06","544.50","504.00",".00"
"2016-09-07","549.50","504.00",".00"
"2016-09-08","543.00","504.00",".00"
"2016-09-09","536.00","504.00",".00"
"2016-09-12","536.50","504.00",".00"
"2016-09-13","537.50","504.00",".00"
"2016-09-14","542.00","504.00",".00"
"2016-09-15","547.00","504.00",".00"
"2016-09-16","528.00","504.00",".00"
"2016-09-19","543.50","504.00",".00"
"2016-09-20","550.50","504.00",".00"
"2016-09-21","551.50","504.00",".00"
"2016-09-22","567.50","504.00",".00"
"2016-09-23","565.50","504.00",".00"
"2016-09-26","557.50","504.00",".00"
"2016-09-27","560.00","504.00",".00"
"2016-09-28","560.50","504.00",".00"
"2016-09-29","561.50","504.00",".00"
"2016-09-30","563.50","504.00",".00"
"2016-10-03","566.50","504.00",".00"
"2016-10-04","566.00","504.00",".00"
"2016-10-05","565.00","504.00",".00"
"2016-10-06","556.00","504.00",".00"
"2016-10-07","554.50","504.00",".00"
"2016-10-10","557.00","504.00",".00"
"2016-10-11","554.50","504.00",".00"
"2016-10-12","556.00","504.00",".00"
"2016-10-13","557.00","504.00",".00"
"2016-10-14","561.50","504.00",".00"
"2016-10-17","563.50","504.00",".00"
"2016-10-18","573.50","504.00",".00"
"2016-10-19","577.00","504.00",".00"
"2016-10-20","583.00","504.00",".00"
"2016-10-21","586.50","504.00",".00"
"2016-10-24","589.00","504.00",".00"
"2016-10-25","588.00","504.00",".00"
"2016-10-26","584.50","504.00",".00"
"2016-10-27","581.50","504.00",".00"
"2016-10-28","586.50","504.00",".00"
