"DATUM","PRIS","SUBSTANSVÄRDE","BERÄKNAT_SUBSTANSVÄRDE"
"2014-07-07","30.40","36.83",".00"
"2014-07-08","30.50","36.83",".00"
"2014-07-09","30.30","36.83",".00"
"2014-07-10","30.30","36.83",".00"
"2014-07-11","30.20","36.83",".00"
"2014-07-14","30.20","36.83",".00"
"2014-07-15","30.00","36.83",".00"
"2014-07-16","30.10","36.83",".00"
"2014-07-17","30.00","36.83",".00"
"2014-07-18","29.60","36.83",".00"
"2014-07-21","29.60","36.83",".00"
"2014-07-22","29.50","36.83",".00"
"2014-07-23","29.80","36.83",".00"
"2014-07-24","29.70","36.83",".00"
"2014-07-25","29.80","36.83",".00"
"2014-07-28","29.90","36.83",".00"
"2014-07-29","30.30","36.83",".00"
"2014-07-30","30.00","36.83",".00"
"2014-07-31","29.80","36.83",".00"
"2014-08-01","29.10","36.83",".00"
"2014-08-04","29.30","36.83",".00"
"2014-08-05","29.60","36.83",".00"
"2014-08-06","28.80","36.83",".00"
"2014-08-07","28.60","36.83",".00"
"2014-08-08","28.50","36.83",".00"
"2014-08-11","28.80","36.83",".00"
"2014-08-12","28.80","36.83",".00"
"2014-08-13","29.60","36.83",".00"
"2014-08-14","29.80","37.97",".00"
"2014-08-15","29.60","37.97",".00"
"2014-08-18","29.80","37.97",".00"
"2014-08-19","29.70","37.97",".00"
"2014-08-20","29.70","37.97",".00"
"2014-08-21","29.50","37.97",".00"
"2014-08-22","29.70","37.97",".00"
"2014-08-25","30.10","37.97",".00"
"2014-08-26","30.20","37.97",".00"
"2014-08-27","30.60","37.97",".00"
"2014-08-28","30.00","37.97",".00"
"2014-08-29","30.30","37.97",".00"
"2014-09-01","30.30","37.97",".00"
"2014-09-02","30.30","37.97",".00"
"2014-09-03","29.90","37.97",".00"
"2014-09-04","29.80","37.97",".00"
"2014-09-05","29.60","37.97",".00"
"2014-09-08","29.70","37.97",".00"
"2014-09-09","29.50","37.97",".00"
"2014-09-10","29.30","37.97",".00"
"2014-09-11","29.20","37.97",".00"
"2014-09-12","29.50","37.97",".00"
"2014-09-15","30.20","37.97",".00"
"2014-09-16","30.40","37.97",".00"
"2014-09-17","29.90","37.97",".00"
"2014-09-18","30.20","37.97",".00"
"2014-09-19","30.50","37.97",".00"
"2014-09-22","30.50","37.97",".00"
"2014-09-23","30.60","37.97",".00"
"2014-09-24","30.60","37.97",".00"
"2014-09-25","30.80","37.97",".00"
"2014-09-26","30.70","37.97",".00"
"2014-09-29","30.80","37.97",".00"
"2014-09-30","31.00","37.97",".00"
"2014-10-01","31.00","37.97",".00"
"2014-10-02","30.70","37.97",".00"
"2014-10-03","31.10","37.97",".00"
"2014-10-06","31.10","37.97",".00"
"2014-10-07","30.60","37.97",".00"
"2014-10-08","29.60","37.97",".00"
"2014-10-09","29.70","37.97",".00"
"2014-10-10","29.10","37.97",".00"
"2014-10-13","28.50","37.97",".00"
"2014-10-14","28.70","37.97",".00"
"2014-10-15","27.90","37.97",".00"
"2014-10-16","27.40","37.97",".00"
"2014-10-17","28.40","37.97",".00"
"2014-10-20","28.50","37.97",".00"
"2014-10-21","29.40","37.97",".00"
"2014-10-22","29.70","37.97",".00"
"2014-10-23","30.00","37.97",".00"
"2014-10-24","29.90","37.97",".00"
"2014-10-27","29.80","37.97",".00"
"2014-10-28","29.80","37.97",".00"
"2014-10-29","30.20","37.97",".00"
"2014-10-30","30.70","37.97",".00"
"2014-10-31","30.90","37.97",".00"
"2014-11-03","31.60","37.97",".00"
"2014-11-04","31.60","37.97",".00"
"2014-11-05","31.60","37.97",".00"
"2014-11-06","32.90","37.97",".00"
"2014-11-07","32.20","37.97",".00"
"2014-11-10","32.30","37.97",".00"
"2014-11-11","32.20","37.97",".00"
"2014-11-12","32.60","37.97",".00"
"2014-11-13","33.30","40.74",".00"
"2014-11-14","33.10","40.74",".00"
"2014-11-17","33.00","40.74",".00"
"2014-11-18","33.10","40.74",".00"
"2014-11-19","33.20","40.74",".00"
"2014-11-20","33.40","40.74",".00"
"2014-11-21","33.70","40.74",".00"
"2014-11-24","34.40","40.74",".00"
"2014-11-25","34.40","40.74",".00"
"2014-11-26","34.20","40.74",".00"
"2014-11-27","34.40","40.74",".00"
"2014-11-28","34.50","40.74",".00"
"2014-12-01","34.20","40.74",".00"
"2014-12-02","35.00","40.74",".00"
"2014-12-03","34.80","40.74",".00"
"2014-12-04","34.30","40.74",".00"
"2014-12-05","34.30","40.74",".00"
"2014-12-08","34.60","40.74",".00"
"2014-12-09","34.70","40.74",".00"
"2014-12-10","35.00","40.74",".00"
"2014-12-11","35.50","40.74",".00"
"2014-12-12","35.20","40.74",".00"
"2014-12-15","34.80","40.74",".00"
"2014-12-16","34.10","40.74",".00"
"2014-12-17","34.30","40.74",".00"
"2014-12-18","35.20","40.74",".00"
"2014-12-19","35.10","40.74",".00"
"2014-12-22","35.50","40.74",".00"
"2014-12-23","35.90","40.74",".00"
"2014-12-24","35.90","40.74",".00"
"2014-12-25","35.90","40.74",".00"
"2014-12-26","35.90","40.74",".00"
"2014-12-29","36.40","40.74",".00"
"2014-12-30","35.90","40.74",".00"
"2014-12-31","35.90","40.74",".00"
"2015-01-01","35.90","40.74",".00"
"2015-01-02","37.30","40.74",".00"
"2015-01-05","38.00","40.74",".00"
"2015-01-06","38.00","40.74",".00"
"2015-01-07","37.40","40.74",".00"
"2015-01-08","39.40","40.74",".00"
"2015-01-09","39.60","40.74",".00"
"2015-01-12","39.70","40.74",".00"
"2015-01-13","39.50","40.74",".00"
"2015-01-14","38.50","40.74",".00"
"2015-01-15","39.20","40.74",".00"
"2015-01-16","38.60","40.74",".00"
"2015-01-19","38.30","40.74",".00"
"2015-01-20","38.30","40.74",".00"
"2015-01-21","38.80","40.74",".00"
"2015-01-22","38.40","40.74",".00"
"2015-01-23","38.80","40.74",".00"
"2015-01-26","38.90","40.74",".00"
"2015-01-27","38.40","40.74",".00"
"2015-01-28","38.30","40.74",".00"
"2015-01-29","38.10","40.74",".00"
"2015-01-30","38.80","40.74",".00"
"2015-02-02","38.80","40.74",".00"
"2015-02-03","38.40","40.74",".00"
"2015-02-04","40.20","40.74",".00"
"2015-02-05","40.70","40.74",".00"
"2015-02-06","41.60","40.74",".00"
"2015-02-09","41.60","40.74",".00"
"2015-02-10","43.70","40.74",".00"
"2015-02-11","45.20","40.74",".00"
"2015-02-12","45.40","40.74",".00"
"2015-02-13","46.00","40.74",".00"
"2015-02-16","48.70","40.74",".00"
"2015-02-17","47.80","40.74",".00"
"2015-02-18","48.50","40.74",".00"
"2015-02-19","48.70","40.74",".00"
"2015-02-20","49.10","46.09",".00"
"2015-02-23","47.60","46.09",".00"
"2015-02-24","47.70","46.09",".00"
"2015-02-25","49.00","46.09",".00"
"2015-02-26","49.90","46.09",".00"
"2015-02-27","51.75","46.09",".00"
"2015-03-02","52.00","46.09",".00"
"2015-03-03","50.50","46.09",".00"
"2015-03-04","48.30","46.09",".00"
"2015-03-05","48.70","46.09",".00"
"2015-03-06","47.30","46.09",".00"
"2015-03-09","46.70","46.09",".00"
"2015-03-10","46.10","46.09",".00"
"2015-03-11","47.10","46.09",".00"
"2015-03-12","48.00","46.09",".00"
"2015-03-13","48.40","46.09",".00"
"2015-03-16","48.30","46.09",".00"
"2015-03-17","47.50","46.09",".00"
"2015-03-18","48.10","46.09",".00"
"2015-03-19","48.00","46.09",".00"
"2015-03-20","50.50","46.09",".00"
"2015-03-23","49.60","46.09",".00"
"2015-03-24","50.00","46.09",".00"
"2015-03-25","49.40","46.09",".00"
"2015-03-26","48.90","46.09",".00"
"2015-03-27","48.50","46.09",".00"
"2015-03-30","49.10","46.09",".00"
"2015-03-31","49.60","46.09",".00"
"2015-04-01","48.80","46.09",".00"
"2015-04-02","49.20","46.09",".00"
"2015-04-03","49.20","46.09",".00"
"2015-04-06","49.20","46.09",".00"
"2015-04-07","50.00","46.09",".00"
"2015-04-08","49.60","46.09",".00"
"2015-04-09","49.40","46.09",".00"
"2015-04-10","49.10","46.09",".00"
"2015-04-13","49.00","46.09",".00"
"2015-04-14","49.40","46.09",".00"
"2015-04-15","49.80","46.09",".00"
"2015-04-16","49.10","46.09",".00"
"2015-04-17","47.20","46.09",".00"
"2015-04-20","47.10","46.09",".00"
"2015-04-21","47.70","46.09",".00"
"2015-04-22","49.10","46.09",".00"
"2015-04-23","49.50","46.09",".00"
"2015-04-24","50.25","46.09",".00"
"2015-04-27","50.50","46.09",".00"
"2015-04-28","51.25","62.35",".00"
"2015-04-29","49.70","62.35",".00"
"2015-04-30","51.00","62.35",".00"
"2015-05-01","51.00","62.35",".00"
"2015-05-04","50.75","62.35",".00"
"2015-05-05","48.60","62.35",".00"
"2015-05-06","47.40","62.35",".00"
"2015-05-07","48.20","62.35",".00"
"2015-05-08","48.70","62.35",".00"
"2015-05-11","49.10","62.35",".00"
"2015-05-12","47.50","62.35",".00"
"2015-05-13","48.20","62.35",".00"
"2015-05-14","48.20","62.35",".00"
"2015-05-15","47.60","62.35",".00"
"2015-05-18","47.50","62.35",".00"
"2015-05-19","47.60","62.35",".00"
"2015-05-20","47.90","62.35",".00"
"2015-05-21","48.90","62.35",".00"
"2015-05-22","49.90","62.35",".00"
"2015-05-25","50.75","62.35",".00"
"2015-05-26","49.60","62.35",".00"
"2015-05-27","50.75","62.35",".00"
"2015-05-28","50.50","62.35",".00"
"2015-05-29","49.80","62.35",".00"
"2015-06-01","50.25","62.35",".00"
"2015-06-02","49.70","62.35",".00"
"2015-06-03","51.00","62.35",".00"
"2015-06-04","49.30","62.35",".00"
"2015-06-05","48.90","62.35",".00"
"2015-06-08","49.40","62.35",".00"
"2015-06-09","48.90","62.35",".00"
"2015-06-10","49.90","62.35",".00"
"2015-06-11","49.90","62.35",".00"
"2015-06-12","49.80","62.35",".00"
"2015-06-15","47.90","62.35",".00"
"2015-06-16","47.90","62.35",".00"
"2015-06-17","49.00","62.35",".00"
"2015-06-18","48.40","62.35",".00"
"2015-06-19","48.40","62.35",".00"
"2015-06-22","49.30","62.35",".00"
"2015-06-23","50.25","62.35",".00"
"2015-06-24","49.40","62.35",".00"
"2015-06-25","51.25","62.35",".00"
"2015-06-26","52.00","62.35",".00"
"2015-06-29","50.75","62.35",".00"
"2015-06-30","50.75","62.35",".00"
"2015-07-01","54.50","62.35",".00"
"2015-07-02","54.25","62.35",".00"
"2015-07-03","53.50","62.35",".00"
"2015-07-06","52.75","62.35",".00"
"2015-07-07","51.50","62.35",".00"
"2015-07-08","52.50","62.35",".00"
"2015-07-09","53.75","62.35",".00"
"2015-07-10","54.50","62.35",".00"
"2015-07-13","56.00","62.35",".00"
"2015-07-14","55.00","62.35",".00"
"2015-07-15","53.50","62.35",".00"
"2015-07-16","52.50","62.35",".00"
"2015-07-17","55.50","62.35",".00"
"2015-07-20","54.50","62.35",".00"
"2015-07-21","55.75","62.35",".00"
"2015-07-22","55.75","62.35",".00"
"2015-07-23","55.25","62.35",".00"
"2015-07-24","55.50","62.35",".00"
"2015-07-27","54.25","62.35",".00"
"2015-07-28","52.75","62.35",".00"
"2015-07-29","53.00","62.35",".00"
"2015-07-30","52.25","62.35",".00"
"2015-07-31","53.25","62.35",".00"
"2015-08-03","53.50","62.35",".00"
"2015-08-04","54.00","62.35",".00"
"2015-08-05","55.25","62.35",".00"
"2015-08-06","55.25","62.35",".00"
"2015-08-07","53.75","62.35",".00"
"2015-08-10","53.75","62.35",".00"
"2015-08-11","54.00","62.35",".00"
"2015-08-12","52.50","62.35",".00"
"2015-08-13","54.50","62.35",".00"
"2015-08-14","52.75","62.35",".00"
"2015-08-17","51.75","62.35",".00"
"2015-08-18","51.25","67.60",".00"
"2015-08-19","50.50","67.60",".00"
"2015-08-20","48.70","67.60",".00"
"2015-08-21","47.00","67.60",".00"
"2015-08-24","45.20","67.60",".00"
"2015-08-25","47.50","67.60",".00"
"2015-08-26","49.00","67.60",".00"
"2015-08-27","49.80","67.60",".00"
"2015-08-28","49.20","67.60",".00"
"2015-08-31","50.75","67.60",".00"
"2015-09-01","48.00","67.60",".00"
"2015-09-02","47.20","67.60",".00"
"2015-09-03","48.20","67.60",".00"
"2015-09-04","48.30","67.60",".00"
"2015-09-07","47.30","67.60",".00"
"2015-09-08","47.80","67.60",".00"
"2015-09-09","47.50","67.60",".00"
"2015-09-10","48.10","67.60",".00"
"2015-09-11","47.80","67.60",".00"
"2015-09-14","46.30","67.60",".00"
"2015-09-15","47.30","67.60",".00"
"2015-09-16","47.70","67.60",".00"
"2015-09-17","47.70","67.60",".00"
"2015-09-18","46.70","67.60",".00"
"2015-09-21","46.90","67.60",".00"
"2015-09-22","46.20","67.60",".00"
"2015-09-23","47.20","67.60",".00"
"2015-09-24","45.20","67.60",".00"
"2015-09-25","46.10","67.60",".00"
"2015-09-28","44.20","67.60",".00"
"2015-09-29","43.10","67.60",".00"
"2015-09-30","43.70","67.60",".00"
"2015-10-01","44.50","67.60",".00"
"2015-10-02","44.30","67.60",".00"
"2015-10-05","45.90","67.60",".00"
"2015-10-06","46.50","67.60",".00"
"2015-10-07","47.20","67.60",".00"
"2015-10-08","47.00","67.60",".00"
"2015-10-09","48.30","67.60",".00"
"2015-10-12","47.50","67.60",".00"
"2015-10-13","47.90","67.60",".00"
"2015-10-14","47.50","67.60",".00"
"2015-10-15","47.00","67.60",".00"
"2015-10-16","46.60","67.60",".00"
"2015-10-19","47.00","67.60",".00"
"2015-10-20","47.20","67.60",".00"
"2015-10-21","49.80","67.60",".00"
"2015-10-22","50.00","67.60",".00"
"2015-10-23","51.50","67.60",".00"
"2015-10-26","52.50","67.60",".00"
"2015-10-27","52.75","67.60",".00"
"2015-10-28","52.50","67.60",".00"
"2015-10-29","52.75","67.60",".00"
"2015-10-30","55.25","67.60",".00"
"2015-11-02","55.00","67.60",".00"
"2015-11-03","54.50","67.60",".00"
"2015-11-04","54.50","67.60",".00"
"2015-11-05","53.75","67.60",".00"
"2015-11-06","55.00","67.60",".00"
"2015-11-09","57.00","67.60",".00"
"2015-11-10","57.00","67.60",".00"
"2015-11-11","59.25","60.21",".00"
"2015-11-12","58.25","60.21",".00"
"2015-11-13","58.75","60.21",".00"
"2015-11-16","58.50","60.21",".00"
"2015-11-17","58.75","60.21",".00"
"2015-11-18","61.25","60.21",".00"
"2015-11-19","60.50","60.21",".00"
"2015-11-20","61.00","60.21",".00"
"2015-11-23","62.00","60.21",".00"
"2015-11-24","61.25","60.21",".00"
"2015-11-25","62.00","60.21",".00"
"2015-11-26","62.00","60.21",".00"
"2015-11-27","62.50","60.21",".00"
"2015-11-30","62.50","60.21",".00"
"2015-12-01","65.25","60.21",".00"
"2015-12-02","67.00","60.21",".00"
"2015-12-03","66.50","60.21",".00"
"2015-12-04","66.00","60.21",".00"
"2015-12-07","67.00","60.21",".00"
"2015-12-08","65.50","60.21",".00"
"2015-12-09","66.75","60.21",".00"
"2015-12-10","66.25","60.21",".00"
"2015-12-11","63.75","60.21",".00"
"2015-12-14","65.00","60.21",".00"
"2015-12-15","67.50","60.21",".00"
"2015-12-16","68.00","60.21",".00"
"2015-12-17","68.50","60.21",".00"
"2015-12-18","67.75","60.21",".00"
"2015-12-21","68.50","60.21",".00"
"2015-12-22","68.75","60.21",".00"
"2015-12-23","69.25","60.21",".00"
"2015-12-24","69.25","60.21",".00"
"2015-12-25","69.25","60.21",".00"
"2015-12-28","69.25","60.21",".00"
"2015-12-29","69.50","60.21",".00"
"2015-12-30","68.75","60.21",".00"
"2015-12-31","68.75","60.21",".00"
"2016-01-01","68.75","60.21",".00"
"2016-01-04","67.25","60.21",".00"
"2016-01-05","67.00","60.21",".00"
"2016-01-06","67.00","60.21",".00"
"2016-01-07","65.50","60.21",".00"
"2016-01-08","65.00","60.21",".00"
"2016-01-11","64.00","60.21",".00"
"2016-01-12","63.50","60.21",".00"
"2016-01-13","62.25","60.21",".00"
"2016-01-14","62.50","60.21",".00"
"2016-01-15","59.75","60.21",".00"
"2016-01-18","59.25","60.21",".00"
"2016-01-19","60.75","60.21",".00"
"2016-01-20","60.25","60.21",".00"
"2016-01-21","61.50","60.21",".00"
"2016-01-22","64.25","60.21",".00"
"2016-01-25","62.00","60.21",".00"
"2016-01-26","62.75","60.21",".00"
"2016-01-27","63.75","60.21",".00"
"2016-01-28","63.25","60.21",".00"
"2016-01-29","63.75","60.21",".00"
"2016-02-01","63.75","60.21",".00"
"2016-02-02","63.25","60.21",".00"
"2016-02-03","62.00","60.21",".00"
"2016-02-04","60.50","60.21",".00"
"2016-02-05","61.75","60.21",".00"
"2016-02-08","59.00","60.21",".00"
"2016-02-09","57.50","60.21",".00"
"2016-02-10","61.00","60.21",".00"
"2016-02-11","60.50","60.21",".00"
"2016-02-12","59.75","60.21",".00"
"2016-02-15","61.75","60.21",".00"
"2016-02-16","61.50","60.21",".00"
"2016-02-17","62.25","60.21",".00"
"2016-02-18","63.00","60.21",".00"
"2016-02-19","61.50","60.21",".00"
"2016-02-22","63.50","60.21",".00"
"2016-02-23","63.50","83.18",".00"
"2016-02-24","64.00","83.18",".00"
"2016-02-25","64.00","83.18",".00"
"2016-02-26","64.50","83.18",".00"
"2016-02-29","64.50","83.18",".00"
"2016-03-01","66.00","83.18",".00"
"2016-03-02","66.00","83.18",".00"
"2016-03-03","65.75","83.18",".00"
"2016-03-04","66.25","83.18",".00"
"2016-03-07","66.25","83.18",".00"
"2016-03-08","66.00","83.18",".00"
"2016-03-09","65.75","83.18",".00"
"2016-03-10","64.75","83.18",".00"
"2016-03-11","66.00","83.18",".00"
"2016-03-14","66.00","83.18",".00"
"2016-03-15","66.50","83.18",".00"
"2016-03-16","66.50","83.18",".00"
"2016-03-17","65.75","83.18",".00"
"2016-03-18","65.25","83.18",".00"
"2016-03-21","67.00","83.18",".00"
"2016-03-22","68.50","83.18",".00"
"2016-03-23","69.00","83.18",".00"
"2016-03-24","68.50","83.18",".00"
"2016-03-25","68.50","83.18",".00"
"2016-03-28","68.50","83.18",".00"
"2016-03-29","68.50","83.18",".00"
"2016-03-30","69.50","83.18",".00"
"2016-03-31","69.50","83.18",".00"
"2016-04-01","71.75","83.18",".00"
"2016-04-04","73.00","83.18",".00"
"2016-04-05","71.75","83.18",".00"
"2016-04-06","72.75","83.18",".00"
"2016-04-07","72.00","83.18",".00"
"2016-04-08","73.50","83.18",".00"
"2016-04-11","72.75","83.18",".00"
"2016-04-12","71.25","83.18",".00"
"2016-04-13","72.25","83.18",".00"
"2016-04-14","73.00","83.18",".00"
"2016-04-15","72.50","83.18",".00"
"2016-04-18","72.50","83.18",".00"
"2016-04-19","73.75","83.18",".00"
"2016-04-20","74.75","83.18",".00"
"2016-04-21","73.75","83.18",".00"
"2016-04-22","73.50","83.18",".00"
"2016-04-25","70.50","83.18",".00"
"2016-04-26","71.25","83.18",".00"
"2016-04-27","73.25","83.18",".00"
"2016-04-28","70.25","85.61",".00"
"2016-04-29","70.00","85.61",".00"
"2016-05-02","71.75","85.61",".00"
"2016-05-03","71.25","85.61",".00"
"2016-05-04","71.50","85.61",".00"
"2016-05-05","71.50","85.61",".00"
"2016-05-06","73.25","85.61",".00"
"2016-05-09","74.00","85.61",".00"
"2016-05-10","73.50","85.61",".00"
"2016-05-11","73.50","85.61",".00"
"2016-05-12","72.75","85.61",".00"
"2016-05-13","73.50","85.61",".00"
"2016-05-16","73.00","85.61",".00"
"2016-05-17","73.00","85.61",".00"
"2016-05-18","73.50","85.61",".00"
"2016-05-19","72.25","85.61",".00"
"2016-05-20","73.75","85.61",".00"
"2016-05-23","75.75","85.61",".00"
"2016-05-24","76.25","85.61",".00"
"2016-05-25","75.75","85.61",".00"
"2016-05-26","75.50","85.61",".00"
"2016-05-27","76.50","85.61",".00"
"2016-05-30","76.75","85.61",".00"
"2016-05-31","79.00","85.61",".00"
"2016-06-01","79.00","85.61",".00"
"2016-06-02","79.25","85.61",".00"
"2016-06-03","79.00","85.61",".00"
"2016-06-06","79.00","85.61",".00"
"2016-06-07","79.00","85.61",".00"
"2016-06-08","78.00","85.61",".00"
"2016-06-09","78.50","85.61",".00"
"2016-06-10","74.00","85.61",".00"
"2016-06-13","73.25","85.61",".00"
"2016-06-14","72.00","85.61",".00"
"2016-06-15","69.75","85.61",".00"
"2016-06-16","67.25","85.61",".00"
"2016-06-17","67.75","85.61",".00"
"2016-06-20","69.75","85.61",".00"
"2016-06-21","69.00","85.61",".00"
"2016-06-22","68.50","85.61",".00"
"2016-06-23","71.00","85.61",".00"
"2016-06-24","71.00","85.61",".00"
"2016-06-27","66.25","85.61",".00"
"2016-06-28","67.00","85.61",".00"
"2016-06-29","68.50","85.61",".00"
"2016-06-30","71.50","85.61",".00"
"2016-07-01","74.50","85.61",".00"
"2016-07-04","74.50","85.61",".00"
"2016-07-05","72.50","85.61",".00"
"2016-07-06","73.25","85.61",".00"
"2016-07-07","72.50","85.61",".00"
"2016-07-08","74.50","85.61",".00"
"2016-07-11","75.00","85.61",".00"
"2016-07-12","77.50","85.61",".00"
"2016-07-13","81.25","85.61",".00"
"2016-07-14","82.00","85.61",".00"
"2016-07-15","84.00","85.61",".00"
"2016-07-18","84.00","85.61",".00"
"2016-07-19","85.00","85.61",".00"
"2016-07-20","87.00","85.61",".00"
"2016-07-21","85.50","85.61",".00"
"2016-07-22","86.00","85.61",".00"
"2016-07-25","87.50","85.61",".00"
"2016-07-26","87.75","85.61",".00"
"2016-07-27","87.75","85.61",".00"
"2016-07-28","87.00","85.61",".00"
"2016-07-29","87.75","85.61",".00"
"2016-08-01","89.75","85.61",".00"
"2016-08-02","88.25","85.61",".00"
"2016-08-03","88.50","85.61",".00"
"2016-08-04","88.50","85.61",".00"
"2016-08-05","91.25","86.24",".00"
"2016-08-08","93.25","85.61",".00"
"2016-08-09","93.00","85.61",".00"
"2016-08-10","93.25","85.61",".00"
"2016-08-11","92.25","85.61",".00"
"2016-08-12","91.50","85.61",".00"
"2016-08-15","91.50","85.61",".00"
"2016-08-16","89.25","85.61",".00"
"2016-08-17","87.75","86.24",".00"
"2016-08-18","88.50","104.32",".00"
"2016-08-19","87.75","104.32",".00"
"2016-08-22","88.25","104.32",".00"
"2016-08-23","87.75","104.32",".00"
"2016-08-24","89.25","104.32",".00"
"2016-08-25","88.00","104.32",".00"
"2016-08-26","88.00","104.32",".00"
"2016-08-29","87.25","104.32",".00"
"2016-08-30","88.00","104.32",".00"
"2016-08-31","88.00","104.32",".00"
"2016-09-01","87.75","104.32",".00"
"2016-09-02","88.00","104.32",".00"
"2016-09-05","87.75","104.32",".00"
"2016-09-06","87.50","104.32",".00"
"2016-09-07","88.50","104.32",".00"
"2016-09-08","88.50","104.32",".00"
"2016-09-09","87.00","104.32",".00"
"2016-09-12","87.25","104.32",".00"
"2016-09-13","87.50","104.32",".00"
"2016-09-14","88.75","104.32",".00"
"2016-09-15","92.00","104.32",".00"
"2016-09-16","95.00","104.32",".00"
"2016-09-19","96.75","104.32",".00"
"2016-09-20","99.50","104.32",".00"
"2016-09-21","100.25","104.32",".00"
"2016-09-22","98.75","104.32",".00"
"2016-09-23","97.00","104.32",".00"
"2016-09-26","97.75","104.32",".00"
"2016-09-27","96.50","104.32",".00"
"2016-09-28","100.50","104.32",".00"
"2016-09-29","100.75","104.32",".00"
"2016-09-30","100.75","104.32",".00"
"2016-10-03","102.25","104.32",".00"
"2016-10-04","104.75","104.32",".00"
"2016-10-05","108.50","104.32",".00"
"2016-10-06","106.50","104.32",".00"
"2016-10-07","106.00","104.32",".00"
"2016-10-10","106.50","104.32",".00"
"2016-10-11","106.25","104.32",".00"
"2016-10-12","104.50","104.32",".00"
"2016-10-13","102.00","104.32",".00"
"2016-10-14","104.00","104.32",".00"
"2016-10-17","103.50","104.32",".00"
"2016-10-18","104.00","104.32",".00"
"2016-10-19","105.00","104.32",".00"
"2016-10-20","102.50","104.32",".00"
"2016-10-21","100.00","104.32",".00"
"2016-10-24","100.00","104.32",".00"
"2016-10-25","100.50","104.32",".00"
"2016-10-26","100.75","104.32",".00"
"2016-10-27","100.25","104.32",".00"
"2016-10-28","100.00","104.32",".00"
